matchup,page,date,content_type,collection,pages
West Herts player statistics,137,18950000,statistics,Tony Webb minor counties collection,3
West Herts player statistics,138,18950000,statistics,Tony Webb minor counties collection,3
West Herts team aggregates,138,18950000,statistics,Tony Webb minor counties collection,2
Uxbridge v West Herts,138,18950824,match information,Tony Webb minor counties collection,2
West Herts match list,138,18950000,team information,Tony Webb minor counties collection,3
WH Nicholls XI v FG Galloway's XI,139,18950913,match information,Tony Webb minor counties collection,1
Hertford Caxtonians v GER Clerks,139,18950907,match information,Tony Webb minor counties collection,1
Hertingfordbury v Panshaws,139,18950907,match information,Tony Webb minor counties collection,1
Waters Place v Poles,139,18950907,match information,Tony Webb minor counties collection,1
Hunsdon Bury v Bonningtons,139,18950907,match information,Tony Webb minor counties collection,1
Bakers Of Ware v Butchers,139,18950910,match information,Tony Webb minor counties collection,1
Walkern v Little Munden,139,18950913,match information,Tony Webb minor counties collection,1
Ware Town Club v Ware Parish Church Choir,139,18950907,match information,Tony Webb minor counties collection,1
Great Munden v Little Munden,139,18950911,match information,Tony Webb minor counties collection,1
Bedfordshire player statistics,140,18950000,statistics,Tony Webb minor counties collection,1
Hitchin player statistics,140,18950000,statistics,Tony Webb minor counties collection,1
Baldock player statistics,140,18950000,statistics,Tony Webb minor counties collection,1
Hitchin Blue Cross Temperance Brigade player statistics,140,18950000,statistics,Tony Webb minor counties collection,1
Welwyn player statistics,140,18950000,statistics,Tony Webb minor counties collection,1
Dunstable Town player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Dunstable Town team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Hertford Caxtonians player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Hertford Caxtonians team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Beeston and District player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Hatfield player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Hatfield team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Three Counties Asylum player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Three Counties Asylum team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Lilley player statistics,141,18950000,statistics,Tony Webb minor counties collection,1
Lilley team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Silsoe team aggregates,141,18950000,statistics,Tony Webb minor counties collection,1
Hythe v 60th Rifles,142,18950821,match information,Tony Webb minor counties collection,1
Hythe v School Of Musketry,142,18950822,match information,Tony Webb minor counties collection,1
Rowles's XI v Astill's XI,143,18950613,match information,Tony Webb minor counties collection,1
Market Bosworth Grammar School v Nuneaton Grammar School,143,18950608,match information,Tony Webb minor counties collection,1
Thurmaston Methodists v Belgrave PM,143,18950608,match information,Tony Webb minor counties collection,1
East End Tradesmen v East End,143,18950613,match information,Tony Webb minor counties collection,1
E Tomlin,143,18950600,biography,Tony Webb minor counties collection,1
Ivanhoe match list,143,18950615,team information,Tony Webb minor counties collection,1
Ivanhoe Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Aylestone Park match list,143,18950615,team information,Tony Webb minor counties collection,1
Seymour match list,143,18950615,team information,Tony Webb minor counties collection,1
Imperial match list,143,18950615,team information,Tony Webb minor counties collection,1
Belgrave Granville match list,143,18950615,team information,Tony Webb minor counties collection,1
Middle St Margaret's match list,143,18950615,team information,Tony Webb minor counties collection,1
Arundel Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Archdeacon-lane match list,143,18950615,team information,Tony Webb minor counties collection,1
Aylestone-road Institute match list,143,18950615,team information,Tony Webb minor counties collection,1
E Ellis and Co match list,143,18950615,team information,Tony Webb minor counties collection,1
D Garner's match list,143,18950615,team information,Tony Webb minor counties collection,1
J and M Morley's match list,143,18950615,team information,Tony Webb minor counties collection,1
Oxford match list,143,18950615,team information,Tony Webb minor counties collection,1
Richardson's match list,143,18950615,team information,Tony Webb minor counties collection,1
Roslyn match list,143,18950615,team information,Tony Webb minor counties collection,1
St Peter's match list,143,18950615,team information,Tony Webb minor counties collection,1
Stanley match list,143,18950615,team information,Tony Webb minor counties collection,1
St Matthew's match list,143,18950615,team information,Tony Webb minor counties collection,1
Tyro match list,143,18950615,team information,Tony Webb minor counties collection,1
Wycliffe match list,143,18950615,team information,Tony Webb minor counties collection,1
YMCA match list,143,18950615,team information,Tony Webb minor counties collection,1
South End match list,143,18950615,team information,Tony Webb minor counties collection,1
South End Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Temperance match list,143,18950615,team information,Tony Webb minor counties collection,1
Leicester Town match list,143,18950615,team information,Tony Webb minor counties collection,1
Fleckney match list,143,18950615,team information,Tony Webb minor counties collection,1
Fleckney Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Kirby Muxloe match list,143,18950615,team information,Tony Webb minor counties collection,1
Quorn United match list,143,18950615,team information,Tony Webb minor counties collection,1
Curzon-street SS match list,143,18950615,team information,Tony Webb minor counties collection,1
Huncote Granville match list,143,18950615,team information,Tony Webb minor counties collection,1
Wyggeston School match list,143,18950615,team information,Tony Webb minor counties collection,1
Wigston Magna Congregational match list,143,18950615,team information,Tony Webb minor counties collection,1
Ratby Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Anstey Town match list,143,18950615,team information,Tony Webb minor counties collection,1
Stapleton match list,143,18950615,team information,Tony Webb minor counties collection,1
Arundel match list,143,18950615,team information,Tony Webb minor counties collection,1
Hartington match list,143,18950615,team information,Tony Webb minor counties collection,1
Ashby Grammar School match list,143,18950615,team information,Tony Webb minor counties collection,1
Belgrave Nonconformist match list,143,18950615,team information,Tony Webb minor counties collection,1
Geo Green and Son match list,143,18950615,team information,Tony Webb minor counties collection,1
Kibworth match list,143,18950615,team information,Tony Webb minor counties collection,1
Kibworth Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Ravenstone match list,143,18950615,team information,Tony Webb minor counties collection,1
Stoney Stanton match list,143,18950615,team information,Tony Webb minor counties collection,1
Stoney Stanton Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Mountsorrel Castle match list,143,18950615,team information,Tony Webb minor counties collection,1
Croft match list,143,18950615,team information,Tony Webb minor counties collection,1
Smisby match list,143,18950615,team information,Tony Webb minor counties collection,1
Wigston Ivanhoe match list,143,18950615,team information,Tony Webb minor counties collection,1
Wigston Ivanhoe Second XI match list,143,18950615,team information,Tony Webb minor counties collection,1
Barwell match list,143,18950615,team information,Tony Webb minor counties collection,1
Oadby St Peter's match list,143,18950615,team information,Tony Webb minor counties collection,1
Thurnby match list,143,18950615,team information,Tony Webb minor counties collection,1
Ellistown match list,143,18950615,team information,Tony Webb minor counties collection,1
Birstall Hall match list,143,18950615,team information,Tony Webb minor counties collection,1
Earl Shilton match list,143,18950615,team information,Tony Webb minor counties collection,1
Nottinghamshire v Leicestershire,144,18950612,match information,Tony Webb minor counties collection,1
Leicestershire v Dublin University,144,18950600,match information,Tony Webb minor counties collection,1
Post-Office v Tradesmen,144,18950613,match information,Tony Webb minor counties collection,1
South End v Belgrave,144,18950615,match information,Tony Webb minor counties collection,1
Dan Garner's v Geo Oliver's,144,18950615,match information,Tony Webb minor counties collection,1
Temperance v London-Road,144,18950615,match information,Tony Webb minor counties collection,1
Sparkenhoe v St Matthew's,144,18950615,match information,Tony Webb minor counties collection,1
J And R Morley's v R Walker And Sons,144,18950615,match information,Tony Webb minor counties collection,1
Hill-Street v B Ellis And Co,144,18950615,match information,Tony Webb minor counties collection,1
Oxford v Ibex,144,18950615,match information,Tony Webb minor counties collection,1
Thurmaston v Wycliffe,144,18950615,match information,Tony Webb minor counties collection,1
Secular v J Richardson's,144,18950615,match information,Tony Webb minor counties collection,1
Leicestershire player statistics,144,18950000,statistics,Tony Webb minor counties collection,1
County Championship standings,144,18950000,league information,Tony Webb minor counties collection,1
Roberts And Roberts v County Asylum,145,18950600,match information,Tony Webb minor counties collection,1
Lansdowne United v Granby,145,18950600,match information,Tony Webb minor counties collection,1
Sparkenhoe v St Matthew's,145,18950600,match information,Tony Webb minor counties collection,1
Aylestone Park v J Hearth And Co,145,18950600,match information,Tony Webb minor counties collection,1
Belgrave v South End,145,18950600,match information,Tony Webb minor counties collection,1
Wycliffe v Thurmaston,145,18950600,match information,Tony Webb minor counties collection,1
Dover-Street Working Men's v Whetstone Albion,145,18950600,match information,Tony Webb minor counties collection,1
Claybrooke Second XI v Stoney Stanton Second XI,145,18950615,match information,Tony Webb minor counties collection,1
Kibworth v Market Harborough,145,18950615,match information,Tony Webb minor counties collection,1
Lincolnshire County match list,146,18950000,team information,Tony Webb minor counties collection,1
Retford Town v Lincoln Stamp End,146,18950608,match information,Tony Webb minor counties collection,1
Lindum v Albion,146,18950608,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Iron Works v Branston,146,18950608,match information,Tony Webb minor counties collection,1
Lincoln Stamp End Reserve v Sheaf Iron Works Res,146,18950608,match information,Tony Webb minor counties collection,1
Collingham v Lincoln St Hugh's Church,146,18950608,match information,Tony Webb minor counties collection,1
Leverton v Lincoln Globe Works,146,18950608,match information,Tony Webb minor counties collection,1
Canwick v Bardney,146,18950608,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Wood Works v Cewms,146,18950608,match information,Tony Webb minor counties collection,1
Swinderby And Collingham v Lincoln Lindum A Team,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln St Hugh's v St Andrew's Institute,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln Stamp End v Newark Town,146,18950601,match information,Tony Webb minor counties collection,1
Hartsholme v Bishop's Hostel,146,18950603,match information,Tony Webb minor counties collection,1
Lincoln St Hugh's v Market Rasen,146,18950527,match information,Tony Webb minor counties collection,1
Skegness And District v Notts Foresters,146,18950527,match information,Tony Webb minor counties collection,1
Skegness And District v Cooper Corah Leicester,146,18950604,match information,Tony Webb minor counties collection,1
Stamp End v Retford Town,147,18950629,match information,Tony Webb minor counties collection,1
Swinderby v St Hugh's Church,147,18950629,match information,Tony Webb minor counties collection,1
Reepham v Hartsholme,147,18950629,match information,Tony Webb minor counties collection,1
Washingborough v Globe Works,147,18950629,match information,Tony Webb minor counties collection,1
Ruskington v Albion,147,18950629,match information,Tony Webb minor counties collection,1
Sheaf Ironworks v Sturton,147,18950629,match information,Tony Webb minor counties collection,1
South Park v Stamp End Reserve,147,18950629,match information,Tony Webb minor counties collection,1
St Andrew's v Bardney,147,18950629,match information,Tony Webb minor counties collection,1
Redbourne v Kirton-In-Lindsey Reserve,147,18950629,match information,Tony Webb minor counties collection,1
Lindum v XI Clergymen,147,18950701,match information,Tony Webb minor counties collection,1
Cyril Bland,147,18950000,biography,Tony Webb minor counties collection,1
Lincoln Lindum v Bishop's Hostel,147,18950622,match information,Tony Webb minor counties collection,1
Woodhall Spa v Lincoln Stamp End,147,18950622,match information,Tony Webb minor counties collection,1
St Andrew's v South Park,147,18950622,match information,Tony Webb minor counties collection,1
Albion v St Hugh's,147,18950622,match information,Tony Webb minor counties collection,1
Asylum v Woodworks,147,18950622,match information,Tony Webb minor counties collection,1
Lincoln Grammar School v Ogle's Team,147,18950622,match information,Tony Webb minor counties collection,1
Hartsholme v Bassingham,147,18950622,match information,Tony Webb minor counties collection,1
Welton v Globe Works,147,18950622,match information,Tony Webb minor counties collection,1
Sleaford v Grantham,147,18950622,match information,Tony Webb minor counties collection,2
Lincoln Lindum A Team v Lincoln Hostel,147,18950622,match information,Tony Webb minor counties collection,1
Newspaper cuttings,147,18950000,newspaper cuttings,Tony Webb minor counties collection,2
Lincoln St Andrew's v South Park,148,18950622,match information,Tony Webb minor counties collection,1
Hykeham v Lincoln Imps,148,18950622,match information,Tony Webb minor counties collection,1
Lincoln Globe Works v Welton,148,18950622,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Woodworks v County Asylum,148,18950622,match information,Tony Webb minor counties collection,1
Harby v Sturton,148,18950622,match information,Tony Webb minor counties collection,1
Grantham v Sleaford,148,18950622,match information,Tony Webb minor counties collection,2
Frodingham v Brigg,148,18950622,match information,Tony Webb minor counties collection,1
Gunton v WE Hansell's Team,149,18950819,match information,Tony Webb minor counties collection,1
Cathedral Choir v St Peter Permanents,149,18950820,match information,Tony Webb minor counties collection,1
St Paul's v Bryer Road,149,18950817,match information,Tony Webb minor counties collection,1
Thorpe Village v Norwich Union,149,18950815,match information,Tony Webb minor counties collection,1
Acle v Carrow Second,149,18950800,match information,Tony Webb minor counties collection,1
Catfield v Smallburgh,149,18950817,match information,Tony Webb minor counties collection,1
Coltishall v Thorpe Hamlet,149,18950817,match information,Tony Webb minor counties collection,1
Dunston v Colney,149,18950815,match information,Tony Webb minor counties collection,1
Hempstead v Eastcliff,149,18950800,match information,Tony Webb minor counties collection,1
Hethersett v Guild,149,18950817,match information,Tony Webb minor counties collection,1
St Luke's Reserve v Brooks,149,18950817,match information,Tony Webb minor counties collection,1
Westwick v YMCA,149,18950815,match information,Tony Webb minor counties collection,1
Grantham Town v Grantham Thursday,150,18950912,match information,Tony Webb minor counties collection,1
Frodingham v Kirton Lindsey,150,18950907,match information,Tony Webb minor counties collection,1
Retford v Gainsboro',150,18950907,match information,Tony Webb minor counties collection,1
Burton Latimer v Wellingboro' All Saints' B,150,18950907,match information,Tony Webb minor counties collection,1
Kettering Wanderers v Gretton,150,18950907,match information,Tony Webb minor counties collection,1
Bracebridge Asylum v Lincoln Imps,150,18950907,match information,Tony Webb minor counties collection,1
Rothwell Independent v Kettering Britannia,150,18950907,match information,Tony Webb minor counties collection,1
Skegness and District player statistics,151,18950000,statistics,Tony Webb minor counties collection,1
Sleaford player statistics,152,18950000,statistics,Tony Webb minor counties collection,1
Grantham Town team aggregates,153,18950000,statistics,Tony Webb minor counties collection,1
Grantham Town match list,153,18950000,team information,Tony Webb minor counties collection,1
Grantham Town player statistics,153,18950000,statistics,Tony Webb minor counties collection,1
Grantham Amateurs team aggregates,154,18950000,statistics,Tony Webb minor counties collection,1
Grantham Amateurs match list,154,18950000,team information,Tony Webb minor counties collection,1
Grantham Amateurs player statistics,154,18950000,statistics,Tony Webb minor counties collection,1
Burghley Park team aggregates,155,18950000,statistics,Tony Webb minor counties collection,1
Burghley Park player statistics,155,18950000,statistics,Tony Webb minor counties collection,1
Post Office v London House Recreation Society,156,18950815,match information,Tony Webb minor counties collection,1
Abertillery v Penarth,156,18950817,match information,Tony Webb minor counties collection,1
Caxtonians v Newport Northerns,156,18950817,match information,Tony Webb minor counties collection,1
Newport Thirds v Caldicot,156,18950817,match information,Tony Webb minor counties collection,1
Bassaleg v Newport Banks,157,18950815,match information,Tony Webb minor counties collection,1
Caxtonians v Newport Northern,157,18950817,match information,Tony Webb minor counties collection,1
Ranjitsinhji,157,18950814,biography,Tony Webb minor counties collection,1
Newport player statistics,158,18950000,statistics,Tony Webb minor counties collection,1
Newport team aggregates,158,18950000,statistics,Tony Webb minor counties collection,1
Diss v King's Dragoon Guards,159,18950603,match information,Tony Webb minor counties collection,1
Ceyms v Thorpe Asylum,160,18950628,match information,Tony Webb minor counties collection,1
Gunton v Blofield And District,160,18950627,match information,Tony Webb minor counties collection,1
Beccles College v Yarmouth RA,160,18950627,match information,Tony Webb minor counties collection,1
Gunton v Ceyms Norwich,161,18950720,match information,Tony Webb minor counties collection,1
Beccles College v Benacre Park,161,18950725,match information,Tony Webb minor counties collection,1
Norfolk v I Zingari,162,18950731,match information,Tony Webb minor counties collection,1
Ceyms v Yarmouth,162,18950729,match information,Tony Webb minor counties collection,1
Beccles College player statistics,162,18950000,statistics,Tony Webb minor counties collection,1
Lynn Grammar School player statistics,162,18950000,statistics,Tony Webb minor counties collection,1
Field Dalling team aggregates,162,18950000,statistics,Tony Webb minor counties collection,1
Norfolk County match list,162,18950801,team information,Tony Webb minor counties collection,1
Sutton Valence Wanderers match list,162,18950801,team information,Tony Webb minor counties collection,1
Gunton match list,162,18950801,team information,Tony Webb minor counties collection,1
Buxton Lamas match list,162,18950801,team information,Tony Webb minor counties collection,1
Oulton and Blickling match list,162,18950801,team information,Tony Webb minor counties collection,1
Norwich and London match list,162,18950801,team information,Tony Webb minor counties collection,1
Archibald London match list,162,18950801,team information,Tony Webb minor counties collection,1
South Yarmouth match list,162,18950801,team information,Tony Webb minor counties collection,1
Coltishall match list,162,18950801,team information,Tony Webb minor counties collection,1
CEYMS Second match list,162,18950801,team information,Tony Webb minor counties collection,1
Guild match list,162,18950801,team information,Tony Webb minor counties collection,1
Westwick match list,162,18950801,team information,Tony Webb minor counties collection,1
Stanley match list,162,18950801,team information,Tony Webb minor counties collection,1
Victoria match list,162,18950801,team information,Tony Webb minor counties collection,1
Thorpe Village match list,162,18950801,team information,Tony Webb minor counties collection,1
Cameron-Wellington match list,162,18950801,team information,Tony Webb minor counties collection,1
New City match list,162,18950801,team information,Tony Webb minor counties collection,1
Eaton match list,162,18950801,team information,Tony Webb minor counties collection,1
Sutton Valence Wanderers match list,162,18950727,team information,Tony Webb minor counties collection,1
Bury and West Suffolk match list,162,18950727,team information,Tony Webb minor counties collection,1
Wymondham match list,162,18950727,team information,Tony Webb minor counties collection,1
St Mark's match list,162,18950727,team information,Tony Webb minor counties collection,1
Kingsley Second match list,162,18950727,team information,Tony Webb minor counties collection,1
New City match list,162,18950727,team information,Tony Webb minor counties collection,1
Carrow match list,162,18950727,team information,Tony Webb minor counties collection,1
Drayton match list,162,18950727,team information,Tony Webb minor counties collection,1
Brinton match list,162,18950727,team information,Tony Webb minor counties collection,1
Bayfield match list,162,18950727,team information,Tony Webb minor counties collection,1
Yarmouth Mechanics match list,162,18950727,team information,Tony Webb minor counties collection,1
RNH match list,162,18950727,team information,Tony Webb minor counties collection,1
Upper Sheringham match list,162,18950727,team information,Tony Webb minor counties collection,1
Overstrand match list,162,18950727,team information,Tony Webb minor counties collection,1
Thetford match list,162,18950727,team information,Tony Webb minor counties collection,1
Quiddenham Park match list,162,18950727,team information,Tony Webb minor counties collection,1
King's Lynn Second match list,162,18950727,team information,Tony Webb minor counties collection,1
Dersingham match list,162,18950727,team information,Tony Webb minor counties collection,1
Thorpe Hamlet match list,162,18950727,team information,Tony Webb minor counties collection,1
Caley & Son's match list,162,18950727,team information,Tony Webb minor counties collection,1
Yarmouth Temple match list,162,18950727,team information,Tony Webb minor counties collection,1
Howlett & White's match list,162,18950727,team information,Tony Webb minor counties collection,1
Lowestoft match list,162,18950727,team information,Tony Webb minor counties collection,1
Yarmouth RA match list,162,18950727,team information,Tony Webb minor counties collection,1
Trowse match list,162,18950727,team information,Tony Webb minor counties collection,1
Guild match list,162,18950727,team information,Tony Webb minor counties collection,1
Old Catton match list,162,18950727,team information,Tony Webb minor counties collection,1
Norman & Beard's match list,162,18950727,team information,Tony Webb minor counties collection,1
Hethersett match list,162,18950727,team information,Tony Webb minor counties collection,1
Mulbarton match list,162,18950727,team information,Tony Webb minor counties collection,1
Newspaper cuttings,162,18950000,newspaper cuttings,Tony Webb minor counties collection,2
Scores of Fifty Runs and Upwards,163,18950800,statistics,Tony Webb minor counties collection,2
Carrow Second v Howlett & White's Second,163,18950727,match information,Tony Webb minor counties collection,1
Rosary Road v Castle Rovers,163,18950730,match information,Tony Webb minor counties collection,1
Silver Road v Hevingham,163,18950727,match information,Tony Webb minor counties collection,1
Bayfield v Holt Bowl Players,163,18950725,match information,Tony Webb minor counties collection,1
Carrow v Hingham,163,18950727,match information,Tony Webb minor counties collection,1
Field Dalling v Sheringham Park,163,18950727,match information,Tony Webb minor counties collection,1
King's Lynn v Diss,163,18950727,match information,Tony Webb minor counties collection,1
Oulton And Blickling Park v Catfield,163,18950730,match information,Tony Webb minor counties collection,1
South Creake v Bircham,163,18950725,match information,Tony Webb minor counties collection,1
Chief Fixtures for To-day,163,18950801,fixture information,Tony Webb minor counties collection,1
Diss,163,18950805,team information,Tony Webb minor counties collection,1
Rev CL Kennaway's XI v Rev Partridge's XI,165,18950812,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,165,18950809,match information,Tony Webb minor counties collection,1
Caley's Second v Carrow Second,165,18950810,match information,Tony Webb minor counties collection,1
Nelson v Westwick,165,18950808,match information,Tony Webb minor counties collection,1
Norfolk County Asylum v Acle,165,18950810,match information,Tony Webb minor counties collection,1
United v Kingsley,165,18950810,match information,Tony Webb minor counties collection,1
Hethersett v Thorpe Hamlet,165,18950810,match information,Tony Webb minor counties collection,1
Bylaugh Hall v Swanton Morley,165,18950810,match information,Tony Webb minor counties collection,1
North Elmham v Gressenhall,165,18950812,match information,Tony Webb minor counties collection,1
North Walsham v Mundesley,165,18950810,match information,Tony Webb minor counties collection,1
Norwich Week match list,166,18950800,team information,Tony Webb minor counties collection,1
Norwich Week statistics,166,18950800,statistics,Tony Webb minor counties collection,1
Norwich Week newspaper cuttings,166,18950800,newspaper cuttings,Tony Webb minor counties collection,1
Norfolk v Oxfordshire,167,18950814,match information,Tony Webb minor counties collection,1
Norfolk Week 1895,167,18950800,newspaper cuttings,Tony Webb minor counties collection,1
Norfolk player statistics,167,18950800,statistics,Tony Webb minor counties collection,1
Norfolk match list,167,18950800,team information,Tony Webb minor counties collection,2
Southdown Wanderers tour,168,18950800,tour information,Tony Webb minor counties collection,1
Bury United v Southdown Wanderers,168,18950812,match information,Tony Webb minor counties collection,1
Fakenham v Southdown Wanderers,168,18950814,match information,Tony Webb minor counties collection,1
Swaffham v Southdown Wanderers,168,18950815,match information,Tony Webb minor counties collection,1
Holkham v Southdown Wanderers,168,18950816,match information,Tony Webb minor counties collection,1
King's Lynn v Southdown Wanderers,168,18950817,match information,Tony Webb minor counties collection,1
Carrow v Norfolk County Asylum,168,18950817,match information,Tony Webb minor counties collection,1
Mount Pleasant v Surrey Road School,168,18950817,match information,Tony Webb minor counties collection,1
Norfolk County Asylum v Royal Naval Asylum,168,18950815,match information,Tony Webb minor counties collection,1
St Mark's Second XI v Caley's Second XI,168,18950817,match information,Tony Webb minor counties collection,1
Holkham v Hunstanton Visitors,168,18950814,match information,Tony Webb minor counties collection,1
HS Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,1
Chief fixtures for to-day,168,18950819,fixture information,Tony Webb minor counties collection,1
Norfolk match list,169,18950800,team information,Tony Webb minor counties collection,2
Norfolk v Oxfordshire,169,18950800,match information,Tony Webb minor counties collection,1
Norfolk v Cambridgeshire,169,18950828,match information,Tony Webb minor counties collection,1
Norfolk team aggregates,169,18950800,statistics,Tony Webb minor counties collection,1
Scores of Fifty Runs and Upwards,169,18950800,statistics,Tony Webb minor counties collection,2
Good Bowling Performances,169,18950800,statistics,Tony Webb minor counties collection,1
Rev King's XI v New City,169,18950824,match information,Tony Webb minor counties collection,1
St Paul's v Thorpe Village,169,18950824,match information,Tony Webb minor counties collection,1
United v Norman & Beard's,169,18950824,match information,Tony Webb minor counties collection,1
Catfield v Waxham Visitors,169,18950824,match information,Tony Webb minor counties collection,1
Dr Knox's XI v P Jickling's XI,169,18950800,match information,Tony Webb minor counties collection,1
Mulbarton v Hethersett,169,18950824,match information,Tony Webb minor counties collection,1
North Elmham v Hall,169,18950824,match information,Tony Webb minor counties collection,1
Gunton v S Hoare's XI,170,18950828,match information,Tony Webb minor counties collection,1
Lord Battersea's Eleven v Surgeon-Captain JH T Walsh's Eleven,171,18950902,fixture information,Tony Webb minor counties collection,1
Buxton Lamas v Antingham,171,18950902,fixture information,Tony Webb minor counties collection,1
Haverland v Oulton and Blickling Park,171,18950828,fixture information,Tony Webb minor counties collection,1
Gordon v Cameron-Wellington,171,18950829,fixture information,Tony Webb minor counties collection,1
Victoria v C E Y M S Second,171,18950829,fixture information,Tony Webb minor counties collection,1
Westwick v Stanley,171,18950829,fixture information,Tony Webb minor counties collection,1
Temple v Yarmouth Unity,171,18950829,fixture information,Tony Webb minor counties collection,1
Norwich and London v Nelson,171,18950829,fixture information,Tony Webb minor counties collection,1
Y M C A v Thorpe Village,171,18950829,fixture information,Tony Webb minor counties collection,1
Carrow v Guild,171,18950831,fixture information,Tony Webb minor counties collection,1
St Mark's v Norwich Teachers,171,18950831,fixture information,Tony Webb minor counties collection,1
Thorpe Hamlet v Howlett & White's,171,18950831,fixture information,Tony Webb minor counties collection,1
Wymondham v Hethersett,171,18950831,fixture information,Tony Webb minor counties collection,1
South Yarmouth v Lowestoft,171,18950831,fixture information,Tony Webb minor counties collection,1
Yarmouth St Andrew's v Mechanics Second,171,18950831,fixture information,Tony Webb minor counties collection,1
Diss Married v Single,171,18950831,fixture information,Tony Webb minor counties collection,1
Gorleston v Mechanics,171,18950831,fixture information,Tony Webb minor counties collection,1
Kingsley Second v Y M C A,171,18950831,fixture information,Tony Webb minor counties collection,1
Norfolk v Cambridgeshire,171,18950829,match information,Tony Webb minor counties collection,1
Good Bowling Performances,171,18950900,statistics,Tony Webb minor counties collection,1
England and America v Spain,171,18950900,newspaper cuttings,Tony Webb minor counties collection,1
Dr Thomson's XI v H Cozens-Hardy's XI,171,18950831,match information,Tony Webb minor counties collection,1
Carrow Second XI v New City,172,18950831,match information,Tony Webb minor counties collection,1
Silver Road v St Paul's,172,18950831,match information,Tony Webb minor counties collection,1
St Philip's v St Philip's Institute,172,18950831,match information,Tony Webb minor counties collection,1
Thorpe Village v Coltishall,172,18950829,match information,Tony Webb minor counties collection,1
Bylaugh v Yaxham,172,18950831,match information,Tony Webb minor counties collection,1
Catfield v Oulton And Blickling Park,172,18950829,match information,Tony Webb minor counties collection,1
Cathedral Choir v Rosary Road,172,18950829,match information,Tony Webb minor counties collection,1
Harleston v Norwich Union,172,18950829,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,172,18950829,match information,Tony Webb minor counties collection,1
Westwick v Cameron-Wellington,172,18950829,match information,Tony Webb minor counties collection,1
Chief Remaining Fixtures of the Season,172,18950900,fixture information,Tony Webb minor counties collection,1
Temperance v St Michael's,173,18950727,match information,Tony Webb minor counties collection,1
Colts v Clarence,173,18950727,match information,Tony Webb minor counties collection,1
Star v St Michael's,173,18950727,match information,Tony Webb minor counties collection,1
Excelsior v Enterprise,173,18950727,match information,Tony Webb minor counties collection,1
Teachers v Doddridge,173,18950727,match information,Tony Webb minor counties collection,1
Regent-Square v Victoria-Road,173,18950727,match information,Tony Webb minor counties collection,1
Excelsior Albions v Pioneer,173,18950727,match information,Tony Webb minor counties collection,1
Northampton Town League First Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,1
Northampton Town League Second Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,1
Northampton Town League Third Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,1
Long Buckby v Northampton County Club And Ground,173,18950727,match information,Tony Webb minor counties collection,1
Kislingbury v West End Rovers,173,18950727,match information,Tony Webb minor counties collection,1
Northampton Licensed Trades v Weedon Garrison,173,18950727,match information,Tony Webb minor counties collection,1
Dallington v Star Reserve,173,18950727,match information,Tony Webb minor counties collection,1
Woodford v Grafton Underwood,173,18950729,match information,Tony Webb minor counties collection,1
Northampton Cricket League match list,173,18950727,team information,Tony Webb minor counties collection,1
Bedfordshire v MCC And Ground,174,18950807,match information,Tony Webb minor counties collection,1
Wellingborough Masters player statistics,174,18950000,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School player statistics,174,18950000,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School Boys XI Under 14 player statistics,174,18950000,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School Second XI player statistics,174,18950000,statistics,Tony Webb minor counties collection,1
Badminton v Depot Club,174,18950805,match information,Tony Webb minor counties collection,1
Northampton Cricket League match list,174,18950803,team information,Tony Webb minor counties collection,1
Excelsior v Star,175,18950803,match information,Tony Webb minor counties collection,1
Clarence v Colts,175,18950803,match information,Tony Webb minor counties collection,1
Trade v Regent-Square,175,18950803,match information,Tony Webb minor counties collection,1
