matchup,page,date,content_type,collection,pages
Hertford Caxtonians v GER Clerks,139,18950907,match information,Tony Webb minor counties collection,1
Hertringfordbury v Fanshaws,139,18950907,match information,Tony Webb minor counties collection,1
Waters Place v Poles,139,18950907,match information,Tony Webb minor counties collection,1
Hunsdon Bury v Bonningtons,139,18950907,match information,Tony Webb minor counties collection,1
Bakers Of Ware v Butchers,139,18950910,match information,Tony Webb minor counties collection,1
Walkern v Little Munden,139,18950913,match information,Tony Webb minor counties collection,1
Ware Town Club v Ware Parish Church Choir,139,18950907,match information,Tony Webb minor counties collection,1
Great v Little Munden,139,18950911,match information,Tony Webb minor counties collection,1
Beds. County,140,18951100,statistics,Tony Webb minor counties collection,1
Hitchin,140,18951100,statistics,Tony Webb minor counties collection,1
Baldock,140,18951100,statistics,Tony Webb minor counties collection,1
Hitchin Blue Cross Temperance Brigade,140,18951100,statistics,Tony Webb minor counties collection,1
Welwyn,140,18951100,statistics,Tony Webb minor counties collection,1
Dunstable Town,141,18950000,statistics,Tony Webb minor counties collection,1
Hertford Caxtonian,141,18950000,statistics,Tony Webb minor counties collection,1
Beeston and District,141,18950000,statistics,Tony Webb minor counties collection,1
Hatfield,141,18950000,statistics,Tony Webb minor counties collection,1
Three Counties Asylum,141,18950000,statistics,Tony Webb minor counties collection,1
Lilley,141,18950000,statistics,Tony Webb minor counties collection,1
Silsoe,141,18950000,statistics,Tony Webb minor counties collection,1
Hythe v 60th Rifles,142,18950821,match information,Tony Webb minor counties collection,1
Hythe,142,18950822,match information,Tony Webb minor counties collection,1
Astill's XI v Rowles's XI,143,18950613,match information,Tony Webb minor counties collection,1
Market Bosworth Grammar School v Nuneaton Grammar School,143,18950608,match information,Tony Webb minor counties collection,1
Thurmaston Methodists v Belgrave PM,143,18950608,match information,Tony Webb minor counties collection,1
Is E Tomlin To Qualify For Somersetshire?,143,18950614,match information,Tony Webb minor counties collection,1
East End Tradesmen v East End,143,18950613,match information,Tony Webb minor counties collection,1
County Ground cricket fixtures,143,18950615,team information,Tony Webb minor counties collection,1
Leicester Junior Cricket League fixtures,143,18950614,team information,Tony Webb minor counties collection,1
Belgrave-Road Ground Cricket League fixtures,143,18950614,team information,Tony Webb minor counties collection,1
Victoria Park cricket fixtures,143,18950614,team information,Tony Webb minor counties collection,1
Other Matches,143,18950614,team information,Tony Webb minor counties collection,1
Notts v Leicestershire,144,18950612,match information,Tony Webb minor counties collection,1
Leicestershire v Dublin University,144,18950614,match information,Tony Webb minor counties collection,1
Leicestershire Players,144,18950615,player information,Tony Webb minor counties collection,1
Leicestershire Averages,144,18950617,statistics,Tony Webb minor counties collection,1
Leicestershire team aggregates,144,18950615,statistics,Tony Webb minor counties collection,1
Roberts And Roberts v County Asylum,145,18950617,match information,Tony Webb minor counties collection,1
Lansdowne United v Granby,145,18950617,match information,Tony Webb minor counties collection,1
Sparkenhoe v St Matthew's,145,18950617,match information,Tony Webb minor counties collection,1
Aylestone Park v J Hearth And Co,145,18950617,match information,Tony Webb minor counties collection,1
Belgrave v South End,145,18950617,match information,Tony Webb minor counties collection,1
Wycliffe v Thurmaston,145,18950617,match information,Tony Webb minor counties collection,1
Dover-Street Working Men's v Whetstone Albion,145,18950617,match information,Tony Webb minor counties collection,1
Claybrooke Second v Stoney Stanton Second,145,18950615,match information,Tony Webb minor counties collection,1
Kibworth v Market Harborough,145,18950615,match information,Tony Webb minor counties collection,1
Lincolnshire County,146,18950524,team information,Tony Webb minor counties collection,1
Lincolnshire County Cricket Club team aggregates,146,18950524,statistics,Tony Webb minor counties collection,1
Retford Town v Lincoln Stamp End,146,18950601,match information,Tony Webb minor counties collection,1
Lindum v Albion,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Iron Works v Branston,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln Stamp End Reserve v Sheaf Iron Works Res,146,18950601,match information,Tony Webb minor counties collection,1
Collingham v Lincoln St Hugh's Church,146,18950601,match information,Tony Webb minor counties collection,1
Leverton v Lincoln Globe Works,146,18950601,match information,Tony Webb minor counties collection,1
Canwick v Bardney,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Wood Works v C.e.w.m.s,146,18950601,match information,Tony Webb minor counties collection,1
Swinderby And Collingham v Lincoln Lindum A Team,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln St Hugh's v St Andrew's Institute,146,18950601,match information,Tony Webb minor counties collection,1
Lincoln Stamp End v Newark Town,146,18950601,match information,Tony Webb minor counties collection,1
Hartsholme v Bishop's Hostel,146,18950603,match information,Tony Webb minor counties collection,1
Lincoln St Hugh's v Market Rasen,146,18950527,match information,Tony Webb minor counties collection,1
Skegness And District v Notts Foresters,146,18950527,match information,Tony Webb minor counties collection,1
Skegness And District v Cooper Corah (leicester),146,18950604,match information,Tony Webb minor counties collection,1
MENS,147,18950629,newspaper cuttings,Tony Webb minor counties collection,1
Lincoln Lindum A Team v Lincoln Hostel,147,18950622,match information,Tony Webb minor counties collection,1
Woodhall Spa v Lincoln Stamp End,147,18950622,match information,Tony Webb minor counties collection,1
Lincoln St Andrew's v South Park,148,18950622,match information,Tony Webb minor counties collection,1
Hykeham v Lincoln Imps,148,18950622,match information,Tony Webb minor counties collection,1
Lincoln Globe Works v Welton,148,18950622,match information,Tony Webb minor counties collection,1
Lincoln Sheaf Woodworks v County Asylum,148,18950622,match information,Tony Webb minor counties collection,1
Harby v Sturton,148,18950622,match information,Tony Webb minor counties collection,1
Sleaford v Grantham,148,18950622,match information,Tony Webb minor counties collection,1
Frodingham v Brigg,148,18950622,match information,Tony Webb minor counties collection,1
Gunton v W E Hansell's Team,149,18950819,match information,Tony Webb minor counties collection,1
Cathedral Choir v St Peter Permanents,149,18950820,match information,Tony Webb minor counties collection,1
St Paul's v Bryer Road,149,18950817,match information,Tony Webb minor counties collection,1
Thorpe Village v Norwich Union,149,18950815,match information,Tony Webb minor counties collection,1
Acls v Carrow Second,149,18950800,match information,Tony Webb minor counties collection,1
Catfield v Smallburgh,149,18950817,match information,Tony Webb minor counties collection,1
Coleshall v Thorpe Hamlet,149,18950817,match information,Tony Webb minor counties collection,1
Dunston v Colney,149,18950815,match information,Tony Webb minor counties collection,1
Hempstead v Eastcliff,149,18950800,match information,Tony Webb minor counties collection,1
Hethersett v Guild,149,18950817,match information,Tony Webb minor counties collection,1
St Luke's Reserve v Brooks,149,18950817,match information,Tony Webb minor counties collection,1
Westwick v YMCA,149,18950815,match information,Tony Webb minor counties collection,1
Grantham Town v Grantham Thursday,150,18950912,match information,Tony Webb minor counties collection,1
Frodingham v Kirton Lindsey,150,18950907,match information,Tony Webb minor counties collection,1
Retford v Gainsborough,150,18950907,match information,Tony Webb minor counties collection,1
Burton Latimer v Wellingborough All Saints B,150,18950907,match information,Tony Webb minor counties collection,1
Kettering Wanderers v Gretton,150,18950907,match information,Tony Webb minor counties collection,1
Lincoln,150,18950907,team information,Tony Webb minor counties collection,1
Rothwell Independent v Kettering Britannia,150,18950907,match information,Tony Webb minor counties collection,1
Skegness and District Cricket Club player statistics,151,18950913,statistics,Tony Webb minor counties collection,1
Sleaford Cricket Club player statistics,152,18950914,statistics,Tony Webb minor counties collection,1
Grantham Town Cricket Club match list,153,18950921,team information,Tony Webb minor counties collection,1
Grantham Town Cricket Club team aggregates,153,18950921,statistics,Tony Webb minor counties collection,1
Grantham Town Cricket Club First Eleven player statistics,153,18950000,statistics,Tony Webb minor counties collection,1
Grantham Town Cricket Club Reserve Eleven player statistics,153,18950000,statistics,Tony Webb minor counties collection,1
Grantham Town Cricket Club Thursday Eleven player statistics,153,18950000,statistics,Tony Webb minor counties collection,1
Grantham Amateurs,154,18950928,team information,Tony Webb minor counties collection,1
Grantham Amateurs team aggregates,154,18950928,statistics,Tony Webb minor counties collection,1
Grantham Amateurs player statistics,154,18950928,statistics,Tony Webb minor counties collection,1
Burghley Park,155,18951004,team information,Tony Webb minor counties collection,1
Burghley Park player statistics,155,18951011,statistics,Tony Webb minor counties collection,1
Post Office v London House,156,18950815,match information,Tony Webb minor counties collection,1
Abertillery v Penarth,156,18950817,match information,Tony Webb minor counties collection,1
Caxtonian v Newport Northens,156,18950817,match information,Tony Webb minor counties collection,1
Newport Thirds v Caldicot,156,18950817,match information,Tony Webb minor counties collection,1
Bassaleg v Newport Banks,157,18950815,match information,Tony Webb minor counties collection,1
Caxtonians v Newport Northern,157,18950817,match information,Tony Webb minor counties collection,1
Brighton Examiner,157,18950816,newspaper cuttings,Tony Webb minor counties collection,1
Newport,158,18950907,team information,Tony Webb minor counties collection,1
Newport Cricket Club player statistics,158,18950906,statistics,Tony Webb minor counties collection,1
Diss v King's Dragoon Guards,159,18950603,match information,Tony Webb minor counties collection,1
Ceyms v Thorpe Asylum,160,18950627,match information,Tony Webb minor counties collection,1
Gunton v Blofield And District,160,18950627,match information,Tony Webb minor counties collection,1
Beccles College v Yarmouth RA,160,18950627,match information,Tony Webb minor counties collection,1
Gunton v G.e.y.m.s.,161,18950720,match information,Tony Webb minor counties collection,1
Beccles College v Benacre Park,161,18950725,match information,Tony Webb minor counties collection,1
Norfolk County,162,18950801,team information,Tony Webb minor counties collection,1
Sutton Valence Wanderers v Gunton,162,18950802,match information,Tony Webb minor counties collection,1
Sutton Valence Wanderers v Bury And West Suffolk,162,18950727,match information,Tony Webb minor counties collection,1
Buxton Lamas v Oulton And Blickling,162,18950802,match information,Tony Webb minor counties collection,1
Norfolk v L Zingari,162,18950802,match information,Tony Webb minor counties collection,1
Norfolk v Hertfordshire,162,18950727,match information,Tony Webb minor counties collection,1
C E Y M S v Victoria,162,18950803,match information,Tony Webb minor counties collection,1
Wymondham v St Mark's,162,18950727,match information,Tony Webb minor counties collection,1
Kingsley Second v New City,162,18950802,match information,Tony Webb minor counties collection,1
Carrow v Drayton,162,18950802,match information,Tony Webb minor counties collection,1
Brinton v Bayfield,162,18950802,match information,Tony Webb minor counties collection,1
Yarmouth Mechanics v R N H,162,18950802,match information,Tony Webb minor counties collection,1
Upper Sheringham v Overstrand,162,18950727,match information,Tony Webb minor counties collection,1
Thetford v Quiddenham Park,162,18950727,match information,Tony Webb minor counties collection,1
King's Lynn Second v Dersingham,162,18950802,match information,Tony Webb minor counties collection,1
Thorpe Hamlet v Caley & Son's,162,18950802,match information,Tony Webb minor counties collection,1
Yarmouth Temple v Howlett & White's,162,18950802,match information,Tony Webb minor counties collection,1
Lowestoft v Yarmouth R A,162,18950802,match information,Tony Webb minor counties collection,1
Trowse v Guild,162,18950802,match information,Tony Webb minor counties collection,1
Old Catton v Norman & Beard's,162,18950802,match information,Tony Webb minor counties collection,1
Hethersett v Mulbarton,162,18950802,match information,Tony Webb minor counties collection,1
H. Lake for St. Mark's,162,18950726,statistics,Tony Webb minor counties collection,1
H. Lake,162,18950726,player information,Tony Webb minor counties collection,1
E. R. Page for Field Dalling,162,18950726,statistics,Tony Webb minor counties collection,1
T. Bond for Field Dalling,162,18950726,statistics,Tony Webb minor counties collection,1
SHORE for NORFOLK,162,18950727,statistics,Tony Webb minor counties collection,1
WHITE for HERTFORDSHIRE,162,18950727,statistics,Tony Webb minor counties collection,1
TITCHMARSH for HERTS,162,18950727,statistics,Tony Webb minor counties collection,1
C. Yell for Y.M.C.A.,162,18950726,statistics,Tony Webb minor counties collection,1
J. Goodwyn for Norwich and London,162,18950726,statistics,Tony Webb minor counties collection,1
J. C. Nutchey for Carrow,162,18950726,statistics,Tony Webb minor counties collection,1
A. Howlett for Carrow,162,18950726,statistics,Tony Webb minor counties collection,1
"E. King, for Silver Road",162,18950726,statistics,Tony Webb minor counties collection,1
"J. Johns, for Silver Road",162,18950726,statistics,Tony Webb minor counties collection,1
Sir T C O'brien For I Zingari v Norfolk,163,18950731,match information,Tony Webb minor counties collection,1
F Dales For Gunton v Swaffham,163,18950731,match information,Tony Webb minor counties collection,1
E R Page For Field Dalling v Sheringham Park,163,18950731,match information,Tony Webb minor counties collection,1
Campbell For Oulton And Blickling v Catfield,163,18950731,match information,Tony Webb minor counties collection,1
Goodson For St Peter-Per-Mountergate Young Men v Choristers,163,18950731,match information,Tony Webb minor counties collection,1
J G Barnacle For Beccles College v Lowestoft,163,18950731,match information,Tony Webb minor counties collection,1
S R B Cowles For County Asylum v Acle,163,18950731,match information,Tony Webb minor counties collection,1
A W Clarke For St Mark's v Belle Vue,163,18950731,match information,Tony Webb minor counties collection,1
C J Wiltshire For Yarmouth v Ceyms,163,18950731,match information,Tony Webb minor counties collection,1
A Hammond For Bayfield v Holt Bowl Players,163,18950731,match information,Tony Webb minor counties collection,1
R H Mornement For Bishop Stortford v MCC,163,18950725,match information,Tony Webb minor counties collection,1
A Campbell For I Zingari v Norfolk,163,18950731,match information,Tony Webb minor counties collection,1
Mower For Thetford Grammar School v Elveden,163,18950731,match information,Tony Webb minor counties collection,1
Moore For Carrow Second v Howlett & White's Second,163,18950727,match information,Tony Webb minor counties collection,1
Carrow Second v Howlett & White's Second,163,18950727,match information,Tony Webb minor counties collection,1
Rosary Road v Castle Rovers,163,18950730,match information,Tony Webb minor counties collection,1
Silver Road v Hevingham,163,18950727,match information,Tony Webb minor counties collection,1
Bayfield v Holt Bowl Players,163,18950725,match information,Tony Webb minor counties collection,1
Carrow v Hingham,163,18950727,match information,Tony Webb minor counties collection,1
Field Dalling v Sheringham Park,163,18950727,match information,Tony Webb minor counties collection,1
King's Lynn v Diss,163,18950727,match information,Tony Webb minor counties collection,1
Oulton And Blickling Park v Catfield,163,18950730,match information,Tony Webb minor counties collection,1
South Creake v Bircham,163,18950725,match information,Tony Webb minor counties collection,1
Gloucestershire v Warwickshire,163,18950801,match information,Tony Webb minor counties collection,2
Lancashire v Derbyshire,163,18950801,match information,Tony Webb minor counties collection,2
Yorkshire v Hampshire,163,18950801,match information,Tony Webb minor counties collection,2
MCC And Ground v Oxted,163,18950801,match information,Tony Webb minor counties collection,1
MCC And Ground v Oatlands Park,163,18950801,match information,Tony Webb minor counties collection,1
MCC And Ground v Whitgift Grammar School,163,18950801,match information,Tony Webb minor counties collection,1
Surrey Club And Ground v Brixton Wanderers,163,18950801,match information,Tony Webb minor counties collection,1
Essex Club And Ground v Old Foresters,163,18950801,match information,Tony Webb minor counties collection,1
Norfolk v Lincolnshire,164,18950814,match information,Tony Webb minor counties collection,1
Rev C L Kennaway's XI v Rev Partridge's XI,165,18950812,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,165,18950809,match information,Tony Webb minor counties collection,1
Caley's Second v Carrow Second,165,18950810,match information,Tony Webb minor counties collection,1
Nelson v Westwick,165,18950808,match information,Tony Webb minor counties collection,1
Norfolk County Asylum v Acle,165,18950810,match information,Tony Webb minor counties collection,1
United v Kingsley,165,18950810,match information,Tony Webb minor counties collection,1
Hethersett v Thorpe Hamlet,165,18950810,match information,Tony Webb minor counties collection,1
Bylaugh Hall v Swanton Morley,165,18950810,match information,Tony Webb minor counties collection,1
North Elmham v Gressenhall,165,18950812,match information,Tony Webb minor counties collection,1
North Walsham v Mundesley,165,18950810,match information,Tony Webb minor counties collection,1
Oval,165,18950815,match information,Tony Webb minor counties collection,1
Taunton,165,18950815,match information,Tony Webb minor counties collection,1
Harrogate,165,18950815,match information,Tony Webb minor counties collection,1
Southampton,165,18950815,match information,Tony Webb minor counties collection,1
Nottingham,165,18950815,match information,Tony Webb minor counties collection,1
Lord's,165,18950815,match information,Tony Webb minor counties collection,1
Bootle,165,18950815,match information,Tony Webb minor counties collection,1
Norfolk v Lincolnshire,166,18950802,match information,Tony Webb minor counties collection,1
Norfolk v Hertfordshire,166,18950802,match information,Tony Webb minor counties collection,1
"Cromer Visitors, Gunton",166,18950815,team information,Tony Webb minor counties collection,1
"Y M C A, Newmarket Road",166,18950815,team information,Tony Webb minor counties collection,1
"Oulton and Blickling, Blickling Park",166,18950815,team information,Tony Webb minor counties collection,1
London Married v Single,166,18950815,team information,Tony Webb minor counties collection,1
Barge v Norwich Union,166,18950815,team information,Tony Webb minor counties collection,1
County Asylum v R N M,166,18950815,team information,Tony Webb minor counties collection,1
Wellington v Victoria,166,18950815,team information,Tony Webb minor counties collection,1
Surrey Road School,166,18950815,team information,Tony Webb minor counties collection,1
Wanderers v Holkham,166,18950809,match information,Tony Webb minor counties collection,1
Holkham v Y M C A,166,18950810,team information,Tony Webb minor counties collection,1
"St Margaret's Institute, Lowestoft",166,18950810,team information,Tony Webb minor counties collection,1
"Drayton and Taverham, Taverham",166,18950810,team information,Tony Webb minor counties collection,1
Mouth v Mechanics,166,18950810,team information,Tony Webb minor counties collection,1
Ramsgam v Hempstead,166,18950810,match information,Tony Webb minor counties collection,1
R A v Diss,166,18950810,team information,Tony Webb minor counties collection,1
"Quidenham, Quidenham Park",166,18950810,team information,Tony Webb minor counties collection,1
"St Mark's, Honingham",166,18950810,team information,Tony Webb minor counties collection,1
Wanderers v King's Lynn,166,18950810,match information,Tony Webb minor counties collection,1
"Thorpe Hamlet, Plumstead Road",166,18950810,team information,Tony Webb minor counties collection,1
"Norfolk County Asylum, Whittingham",166,18950810,team information,Tony Webb minor counties collection,1
White's v Catton Park,166,18950810,match information,Tony Webb minor counties collection,1
Holkham v Visitors,166,18950810,team information,Tony Webb minor counties collection,1
Holkham v Guild,166,18950810,match information,Tony Webb minor counties collection,1
"R N H, Yarmouth",166,18950810,team information,Tony Webb minor counties collection,1
Choir v New City,166,18950810,match information,Tony Webb minor counties collection,1
"Smallburgh, Catfield",166,18950810,team information,Tony Webb minor counties collection,1
Norfolk v Oxfordshire,167,18950814,match information,Tony Webb minor counties collection,1
W Hansell's XI v Gunton,167,18950813,match information,Tony Webb minor counties collection,1
Melton v Holkham,167,18950814,match information,Tony Webb minor counties collection,1
Hevingham v Oulton And Blickling,167,18950814,match information,Tony Webb minor counties collection,1
E A Massingham's XI v Fakenham,167,18950814,match information,Tony Webb minor counties collection,1
Yarmouth R A v C E Y M S,167,18950815,match information,Tony Webb minor counties collection,1
New City v Eaton,167,18950815,match information,Tony Webb minor counties collection,1
Lord Battersea's XI v Gunton,167,18950815,match information,Tony Webb minor counties collection,1
Gordon v Unity,167,18950815,match information,Tony Webb minor counties collection,1
Lowestoft Visitors v County Asylum,167,18950815,match information,Tony Webb minor counties collection,1
Old Catton v Norwich Union,167,18950815,match information,Tony Webb minor counties collection,1
Westwick v Guild,167,18950815,match information,Tony Webb minor counties collection,1
Norwich And London v Y M C A,167,18950815,match information,Tony Webb minor counties collection,1
Carrow v St Mark's,167,18950817,match information,Tony Webb minor counties collection,1
Carrow Second v Y M C A,167,18950817,match information,Tony Webb minor counties collection,1
Thorpe Hamlet v Teachers,167,18950817,match information,Tony Webb minor counties collection,1
Mulbarton v Hethersett,167,18950817,match information,Tony Webb minor counties collection,1
New City v Surrey Road School,167,18950817,match information,Tony Webb minor counties collection,1
R N H v Guild,167,18950817,match information,Tony Webb minor counties collection,1
County Asylum v South Yarmouth,167,18950817,match information,Tony Webb minor counties collection,1
Coltishall v Blofield,167,18950817,match information,Tony Webb minor counties collection,1
Lowestoft v Beccles Caxton,167,18950817,match information,Tony Webb minor counties collection,1
South Heigham Institute v Howlett & White's Second,167,18950817,match information,Tony Webb minor counties collection,1
Yarmouth St Andrew's v Mechanics Second,167,18950817,match information,Tony Webb minor counties collection,1
Swaffham v King's Lynn,167,18950817,match information,Tony Webb minor counties collection,1
West Newton v King's Lynn Second,167,18950817,match information,Tony Webb minor counties collection,1
Quidenham Park v Diss Second,167,18950817,match information,Tony Webb minor counties collection,1
Diss v Bury United,167,18950817,match information,Tony Webb minor counties collection,1
Holt v Upper Sheringham,167,18950817,match information,Tony Webb minor counties collection,1
Mechanics v Y R A,167,18950817,match information,Tony Webb minor counties collection,1
Taverham v Kingsley,167,18950817,match information,Tony Webb minor counties collection,1
Southdown Wanderers Tour,168,18950819,newspaper cuttings,Tony Webb minor counties collection,1
Bury United v Southdown Wanderers,168,18950812,match information,Tony Webb minor counties collection,1
Fakenham v Southdown Wanderers,168,18950814,match information,Tony Webb minor counties collection,1
Swaffham v Southdown Wanderers,168,18950815,match information,Tony Webb minor counties collection,1
Holkham v Southdown Wanderers,168,18950816,match information,Tony Webb minor counties collection,1
King's Lynn v Southdown Wanderers,168,18950817,match information,Tony Webb minor counties collection,1
Carrow v Norfolk County Asylum,168,18950817,match information,Tony Webb minor counties collection,1
Mount Pleasant v Surrey Road School,168,18950817,match information,Tony Webb minor counties collection,1
Norfolk County Asylum v Royal Naval Asylum,168,18950815,match information,Tony Webb minor counties collection,1
St Mark's Second XI v Caley's Second XI,168,18950817,match information,Tony Webb minor counties collection,1
Holkham v Hunstanton Visitors,168,18950814,match information,Tony Webb minor counties collection,1
H S Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,1
Kent v Gloucestershire,168,18950819,match information,Tony Webb minor counties collection,1
Derbyshire v Lancashire,168,18950819,match information,Tony Webb minor counties collection,1
Yorkshire v Middlesex,168,18950819,match information,Tony Webb minor counties collection,1
Hampshire v Warwickshire,168,18950819,match information,Tony Webb minor counties collection,1
Worcestershire v Cheshire,168,18950819,match information,Tony Webb minor counties collection,1
Kent Second XI v Middlesex Second XI,168,18950819,match information,Tony Webb minor counties collection,1
M C C And Ground v Oxfordshire,168,18950819,match information,Tony Webb minor counties collection,1
Devonshire v M C C And Ground,168,18950819,match information,Tony Webb minor counties collection,1
M C C And Ground v St Albans,168,18950819,match information,Tony Webb minor counties collection,1
M C C And Ground v Lewes Priory,168,18950819,match information,Tony Webb minor counties collection,1
Norfolk County Club,169,18950822,team information,Tony Webb minor counties collection,1
Norfolk County Club match list,169,18950816,team information,Tony Webb minor counties collection,1
Suffolk Borderers v Gunton,169,18950824,match information,Tony Webb minor counties collection,1
St Mark's v R N H,169,18950824,match information,Tony Webb minor counties collection,1
Thorpe Hamlet v Guild,169,18950824,match information,Tony Webb minor counties collection,1
Kingsley v Temple,169,18950824,match information,Tony Webb minor counties collection,1
Blofield v Y M C A,169,18950824,match information,Tony Webb minor counties collection,1
Beccles Caxton v Yarmouth Mechanics,169,18950824,match information,Tony Webb minor counties collection,1
Diss v College Gate,169,18950824,match information,Tony Webb minor counties collection,1
Quidenham Park v Thetford,169,18950824,match information,Tony Webb minor counties collection,1
Y R A v South Yarmouth,169,18950824,match information,Tony Webb minor counties collection,1
Carrow v Howlett & White's,169,18950824,match information,Tony Webb minor counties collection,1
Carrow Second v New City,169,18950824,match information,Tony Webb minor counties collection,1
Howlett & White's Second v Caley & Son's Second,169,18950824,match information,Tony Webb minor counties collection,1
Lowestoft v Visitors,169,18950824,match information,Tony Webb minor counties collection,1
Hethersett v North Heigham Institute,169,18950824,match information,Tony Webb minor counties collection,1
H Cozens-Hardy's XI v Norfolk County Asylum,169,18950824,match information,Tony Webb minor counties collection,1
Rev King's XI v New City,169,18950824,match information,Tony Webb minor counties collection,1
St Paul's v Thorpe Village,169,18950824,match information,Tony Webb minor counties collection,1
United v Norman & Beard's,169,18950824,match information,Tony Webb minor counties collection,1
Catfield v Waxham Visitors,169,18950824,match information,Tony Webb minor counties collection,1
Dr Knox's XI v P Jickling's XI,169,18950824,match information,Tony Webb minor counties collection,1
Mulbarton v Hethersett,169,18950824,match information,Tony Webb minor counties collection,1
North Elmham v Hall,169,18950824,match information,Tony Webb minor counties collection,1
Cambridgeshire v Norfolk,169,18950826,team information,Tony Webb minor counties collection,1
Middlesex v Kent,169,18950829,match information,Tony Webb minor counties collection,1
Sussex v Surrey,169,18950829,match information,Tony Webb minor counties collection,1
Somerset v Gloucestershire,169,18950829,match information,Tony Webb minor counties collection,1
Leicestershire v Lancashire,169,18950829,match information,Tony Webb minor counties collection,1
Yorkshire v MCC,169,18950829,match information,Tony Webb minor counties collection,1
Gunton v S Hoare's XI,170,18950828,match information,Tony Webb minor counties collection,1
Norfolk,171,18950902,team information,Tony Webb minor counties collection,1
Norfolk,171,18950902,fixture information,Tony Webb minor counties collection,1
Cambridgeshire v Norfolk,171,18950829,match information,Tony Webb minor counties collection,1
Worcestershire v Durham,171,18950813,match information,Tony Webb minor counties collection,1
Oxfordshire v Cambridge University Schoolboys,171,18950828,match information,Tony Webb minor counties collection,1
Dr Thomson's XI v H Cozens-Hardy's XI,171,18950831,match information,Tony Webb minor counties collection,1
Carrow Second XI v New City,172,18950831,match information,Tony Webb minor counties collection,1
Silver Road v St Paul's,172,18950831,match information,Tony Webb minor counties collection,1
St Philip's v St Philip's Institute,172,18950831,match information,Tony Webb minor counties collection,1
Thorpe Village v Coltishall,172,18950829,match information,Tony Webb minor counties collection,1
Bylaugh v Yaxham,172,18950831,match information,Tony Webb minor counties collection,1
Catfield v Oulton And Blickling Park,172,18950829,match information,Tony Webb minor counties collection,1
Cathedral Choir v Rosary Road,172,18950829,match information,Tony Webb minor counties collection,1
Harleston v Norwich Union,172,18950829,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,172,18950829,match information,Tony Webb minor counties collection,1
Westwick v Cameron-Wellington,172,18950829,match information,Tony Webb minor counties collection,1
Temperance v St Michael's,173,18950727,match information,Tony Webb minor counties collection,1
Colts v Clarence,173,18950727,match information,Tony Webb minor counties collection,1
Star v St Michael's,173,18950727,match information,Tony Webb minor counties collection,1
Excelsior v Enterprise,173,18950727,match information,Tony Webb minor counties collection,1
Teachers v Doddridge,173,18950727,match information,Tony Webb minor counties collection,1
Regent-Square v Victoria-Road,173,18950727,match information,Tony Webb minor counties collection,1
Excelsior Albions v Pioneer,173,18950727,match information,Tony Webb minor counties collection,1
Northampton County Club And Ground v Long Buckby,173,18950727,match information,Tony Webb minor counties collection,1
Kislingbury v West End Rovers,173,18950727,match information,Tony Webb minor counties collection,1
Northampton Licensed Trades v Weedon Garrison,173,18950727,match information,Tony Webb minor counties collection,1
Dallington v Star Reserve,173,18950727,match information,Tony Webb minor counties collection,1
Woodford v Grafton Underwood,173,18950729,match information,Tony Webb minor counties collection,1
Northampton Town League match list,173,18950802,team information,Tony Webb minor counties collection,1
Bedfordshire v MCC And Ground,174,18950807,match information,Tony Webb minor counties collection,1
Wellingborough Masters team aggregates,174,18950800,statistics,Tony Webb minor counties collection,1
Wellingborough Masters players,174,18950800,player information,Tony Webb minor counties collection,1
Wellingborough Grammar School team aggregates,174,18950800,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School players,174,18950800,player information,Tony Webb minor counties collection,1
Wellingborough Grammar School Boys' XI Under 14 team aggregates,174,18950800,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School Boys' XI Under 14 players,174,18950800,player information,Tony Webb minor counties collection,1
Wellingborough Grammar School 2nd XI team aggregates,174,18950800,statistics,Tony Webb minor counties collection,1
Wellingborough Grammar School 2nd XI players,174,18950800,player information,Tony Webb minor counties collection,1
Badminton v Depot Club,174,18950805,match information,Tony Webb minor counties collection,1
Northampton League Second Section match list,174,18950803,team information,Tony Webb minor counties collection,1
Northampton League Third Section match list,174,18950803,team information,Tony Webb minor counties collection,1
Excelsior v Star,175,18950803,match information,Tony Webb minor counties collection,1
Clarence v Colts,175,18950803,match information,Tony Webb minor counties collection,1
Trade v Regent-Square,175,18950803,match information,Tony Webb minor counties collection,1
Excelsior Albions v Artisan Star,175,18950803,match information,Tony Webb minor counties collection,1
Primitives v St Katherine's,175,18950809,match information,Tony Webb minor counties collection,1
YMCA v St Sepulchre's BC,175,18950803,match information,Tony Webb minor counties collection,1
Co-Op v First Wesleyans (st. Andrew's-Road),175,18950803,match information,Tony Webb minor counties collection,1
Catholic Alma v St Giles,175,18950803,match information,Tony Webb minor counties collection,1
Bedfordshire v Hertfordshire,175,18950806,match information,Tony Webb minor counties collection,1
Northamptonshire Club And Ground v Excelsior,175,18950805,match information,Tony Webb minor counties collection,1
