matchup,page,date,content_type,collection,pages
Borden match list,75,19390617,team information,Tony Webb minor counties collection,1
Faversham Albion match list,75,19390617,team information,Tony Webb minor counties collection,1
Lower Halstow match list,75,19390617,team information,Tony Webb minor counties collection,1
Lower Halstow Second XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Upchurch A match list,75,19390617,team information,Tony Webb minor counties collection,1
Gunnery Shop match list,75,19390617,team information,Tony Webb minor counties collection,1
RAF Detling match list,75,19390617,team information,Tony Webb minor counties collection,1
Primrose and Len match list,75,19390617,team information,Tony Webb minor counties collection,1
Lloyd's Wednesday match list,75,19390617,team information,Tony Webb minor counties collection,1
Milton match list,75,19390617,team information,Tony Webb minor counties collection,1
Old Bordenians v Faversham Alliance,75,19390613,match information,Tony Webb minor counties collection,1
Kent v Lancashire,76,19390829,match information,Tony Webb minor counties collection,1
Kent match list,76,19390000,team information,Tony Webb minor counties collection,1
Kent player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
Kent team aggregates,76,19390000,statistics,Tony Webb minor counties collection,1
Kent Club and Ground player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
Kent Club and Ground team aggregates,76,19390000,statistics,Tony Webb minor counties collection,1
March Town v Lowestoft Town,77,19390819,match information,Tony Webb minor counties collection,1
Sheringham v Varsity And Public Schools Camp,77,19390819,match information,Tony Webb minor counties collection,1
Norfolk v Cambridgeshire,77,19390825,match information,Tony Webb minor counties collection,1
Sandringham Devons v Hot Days,77,19390819,match information,Tony Webb minor counties collection,1
King's Lynn Bakers v Hairdressers,77,19390819,match information,Tony Webb minor counties collection,1
Heckingham Institution v Norwich Busmen,77,19390819,match information,Tony Webb minor counties collection,1
Billingford v Bintry,77,19390819,match information,Tony Webb minor counties collection,1
