matchup,page,date,content_type,collection,record_id
Denskin's Brewery v Bushey Police,114,18950629,match information,Tony Webb minor counties collection,
St Albans v Holborn,114,18950629,match information,Tony Webb minor counties collection,
Licensed Victuallers v Tradesmen,114,18950702,match information,Tony Webb minor counties collection,
Croxley v Watford Station,114,18950629,match information,Tony Webb minor counties collection,
Callow Land Stars v Nascot Ramblers,115,18950629,match information,Tony Webb minor counties collection,
Pinner v Roamers,115,18950629,match information,Tony Webb minor counties collection,
Melrose v Apsley End,115,18950629,match information,Tony Webb minor counties collection,
St Albans Grammar School v Radlett,115,18950629,match information,Tony Webb minor counties collection,
Frogmore v Harpenden,115,18950629,match information,Tony Webb minor counties collection,
Watford Brewery v Boxmoor,115,18950629,match information,Tony Webb minor counties collection,
Childwick v St Albans City Police,115,18950705,match information,Tony Webb minor counties collection,
MCC v Haileybury College,116,18950629,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,116,18950701,match information,Tony Webb minor counties collection,
St Albans A v Frogmore Second XI,116,18950629,match information,Tony Webb minor counties collection,
Colney Heath v Wheathampstead,116,18950629,match information,Tony Webb minor counties collection,
St Albans v J W Dujardin Leonard's XI,117,18950727,match information,Tony Webb minor counties collection,
"St Albans ""a"" v Finchley Second XI",117,18950727,match information,Tony Webb minor counties collection,
"St Albans ""b"" v St Albans Grammar School",117,18950727,match information,Tony Webb minor counties collection,
Watford Permanent Way v Boxmoor,117,18950727,match information,Tony Webb minor counties collection,
Watford Heath Stars v Beechen Grove,117,18950727,match information,Tony Webb minor counties collection,
"St Albans ""a"" v Mr Fold's XI",117,18950731,match information,Tony Webb minor counties collection,
Albion v Boxmoor St John's,117,18950727,match information,Tony Webb minor counties collection,
St Michael's v Colney Heath,118,18950727,match information,Tony Webb minor counties collection,
West Herts v Earl Of Essex's XI,118,18950727,match information,Tony Webb minor counties collection,
Melrose v New Bushey,118,18950727,match information,Tony Webb minor counties collection,
Heath Brow School v Master's XI,118,18950727,match information,Tony Webb minor counties collection,
Watford Urban District Council v Abbott's Langley,118,18950727,match information,Tony Webb minor counties collection,
St Matthews v Caddington,118,18950727,match information,Tony Webb minor counties collection,
Heath Brow School: School House v Lodge,118,18950730,match information,Tony Webb minor counties collection,
Bushey Police v Euston Staff,118,18950727,match information,Tony Webb minor counties collection,
The Bushey Cricket Week,118,18950805,fixture information,Tony Webb minor counties collection,
West Herts v Earl Of Essex's XI,119,18950800,match information,Tony Webb minor counties collection,
Stanmore Brewery v Wealdstone Athletic,119,18950800,match information,Tony Webb minor counties collection,
Watford Engineering Works v Grapho Company Harrow,119,18950800,match information,Tony Webb minor counties collection,
Watford Carriage Department v Turner's Limited,119,18950800,match information,Tony Webb minor counties collection,
Mr Fleetwood's XI v Mr W Young's XI,119,18950727,match information,Tony Webb minor counties collection,
Melrose v New Bushey,119,18950800,match information,Tony Webb minor counties collection,
Kings Langley v Watford Brewery,119,18950800,match information,Tony Webb minor counties collection,
Roamers v Apsley,119,18950800,match information,Tony Webb minor counties collection,
Lord Essex's XI v West Herts,120,18950727,match information,Tony Webb minor counties collection,
Hertfordshire v Worcestershire,120,18950802,match information,Tony Webb minor counties collection,
West Herts v Gentlemen Of Herts,120,18950731,match information,Tony Webb minor counties collection,
West Herts v Barnet Tennis Match,120,18950727,match information,Tony Webb minor counties collection,
West Herts Club and Ground player statistics,120,18950000,statistics,Tony Webb minor counties collection,
West Herts Club and Ground match list,120,18950000,team information,Tony Webb minor counties collection,
Watford Observer cricket fixtures and news,120,18950803,newspaper cuttings,Tony Webb minor counties collection,
St Albans team aggregates,121,18950803,team information,Tony Webb minor counties collection,
St Albans A and B teams aggregates,121,18950803,team information,Tony Webb minor counties collection,
St Albans player statistics,121,18950803,statistics,Tony Webb minor counties collection,
St Albans v Frogmore,121,18950803,match information,Tony Webb minor counties collection,
St Albans A v Frogmore Second XI,122,18950803,match information,Tony Webb minor counties collection,
Peripatetics v Old Albanians,122,18950803,match information,Tony Webb minor counties collection,
Northaw v Little Heath,122,18950805,match information,Tony Webb minor counties collection,
St Michael's v Zion,122,18950805,match information,Tony Webb minor counties collection,
Comet v Redbourn,123,18950805,match information,Tony Webb minor counties collection,
Hemel Hempstead v Kilburn,123,18950805,match information,Tony Webb minor counties collection,
London City Police v Redbourn,123,18950801,match information,Tony Webb minor counties collection,
Croxley v Melrose,123,18950803,match information,Tony Webb minor counties collection,
Bushey v Vampires,124,18950805,match information,Tony Webb minor counties collection,
Bushey v Leinster,124,18950806,match information,Tony Webb minor counties collection,
Bushey v H J H Bladon's XI,124,18950807,match information,Tony Webb minor counties collection,
Kings Langley v St Giles-In-The-Fields,124,18950805,match information,Tony Webb minor counties collection,
Old Hurst Johnnians v Bushey,124,18950808,match information,Tony Webb minor counties collection,
Abbots Langley v Roamers,124,18950805,match information,Tony Webb minor counties collection,
Newberries v Edge Grove,124,18950805,match information,Tony Webb minor counties collection,
Northwood v Rickmansworth Town,124,18950805,match information,Tony Webb minor counties collection,
Stanmore v All Souls (hampstead),124,18950803,match information,Tony Webb minor counties collection,
Chipperfield v Bovingdon,124,18950803,match information,Tony Webb minor counties collection,
Watford Carriage Department v Cassiobury Yard,125,18950803,match information,Tony Webb minor counties collection,
Abbots Langley v Trinity Church,125,18950800,match information,Tony Webb minor counties collection,
Watford Wednesday v Mr Sansom's XI,125,18950807,match information,Tony Webb minor counties collection,
Croxley v Melrose,125,18950803,match information,Tony Webb minor counties collection,
West Herts v Bushey,125,18950810,fixture information,Tony Webb minor counties collection,
Watford Brewery v The Roamers,125,18950810,fixture information,Tony Webb minor counties collection,
Cannon Brewery v Harefield,125,18950810,fixture information,Tony Webb minor counties collection,
Rickmansworth v Pinner,125,18950810,fixture information,Tony Webb minor counties collection,
Melrose v Camden,125,18950810,fixture information,Tony Webb minor counties collection,
Gentlemen of Hertfordshire v St Albans,125,18950812,fixture information,Tony Webb minor counties collection,
Hertfordshire v Bedfordshire,125,18950814,fixture information,Tony Webb minor counties collection,
Hertfordshire v Norfolk,125,18950816,fixture information,Tony Webb minor counties collection,
West Herts Ground,125,18950810,newspaper cuttings,Tony Webb minor counties collection,
Hertfordshire v Berkshire,125,18950803,match information,Tony Webb minor counties collection,
Bedfordshire v Hertfordshire,125,18950805,match information,Tony Webb minor counties collection,
Bushey v Vampires,125,18950803,match information,Tony Webb minor counties collection,
Bushey v Ireland,125,18950806,match information,Tony Webb minor counties collection,
Bushey v H J H Bladon's XI,125,18950807,match information,Tony Webb minor counties collection,
Abbots Langley,125,18950800,team information,Tony Webb minor counties collection,
Croxley v Copthall,125,18950805,match information,Tony Webb minor counties collection,
V A Titchmarsh,126,18950800,biography,Tony Webb minor counties collection,
Herts v Beds,126,18950814,match information,Tony Webb minor counties collection,
Herts v MCC And Ground At Lord's 1893,126,18950000,match information,Tony Webb minor counties collection,
Fixture Information,127,18950816,fixture information,Tony Webb minor counties collection,
Cricket Notes,127,18950816,newspaper cuttings,Tony Webb minor counties collection,
Bushey v Erratics,127,18950809,match information,Tony Webb minor counties collection,
West Herts v Bushey,127,18950810,match information,Tony Webb minor counties collection,
Watford Brewery v The Roamers,127,18950810,match information,Tony Webb minor counties collection,
Bushey v Old Hurst Johnians,128,18950816,match information,Tony Webb minor counties collection,
Bushey Police v Watford Urban Council,128,18950810,match information,Tony Webb minor counties collection,
Cannon Brewery v Harefield,128,18950810,match information,Tony Webb minor counties collection,
Chemical Works v Sunnyside Church,128,18950810,match information,Tony Webb minor counties collection,
Sunnyside Church v Noris's,128,18950727,match information,Tony Webb minor counties collection,
Melrose v Camden United,129,18950810,match information,Tony Webb minor counties collection,
X Y Z v Hemel Hempsted,129,18950810,match information,Tony Webb minor counties collection,
Sunnyside Church CO v Aldbury CO,129,18950803,match information,Tony Webb minor counties collection,
Hatfield v St Marks Woodhill,130,18950815,match information,Tony Webb minor counties collection,
Rev Hatchell's XI v Hhecc,130,18950807,match information,Tony Webb minor counties collection,
Market Place v Batch Wood,130,18950815,match information,Tony Webb minor counties collection,
Childwickbury Estate v Aldenham House,130,18950814,match information,Tony Webb minor counties collection,
West Herts v Bushey,131,18950810,match information,Tony Webb minor counties collection,
Harefield v Heskin's Brewery,131,18950810,match information,Tony Webb minor counties collection,
Gentlemen Of Herts v St Albans,131,18950812,match information,Tony Webb minor counties collection,
Croxley v Watford Permanent Way,131,18950810,match information,Tony Webb minor counties collection,
Watford Station v Watford Tradesmen,131,18950812,match information,Tony Webb minor counties collection,
Rickmansworth Town v Pinner,131,18950810,match information,Tony Webb minor counties collection,
Roamers v Brewery,131,18950810,match information,Tony Webb minor counties collection,
Abbots Langley v L & N-W Railway,131,18950810,match information,Tony Webb minor counties collection,
Melrose v Camden United,131,18950810,match information,Tony Webb minor counties collection,
Hertfordshire v Berkshire,132,18950820,fixture information,Tony Webb minor counties collection,
West Herts v St Albans,132,18950821,fixture information,Tony Webb minor counties collection,
Stanmore v Bushey,132,18950821,fixture information,Tony Webb minor counties collection,
Bushey v West Herts,132,18950810,match information,Tony Webb minor counties collection,
Bushey v Erratics,132,18950816,match information,Tony Webb minor counties collection,
Bushey cricket week summary,132,18950800,team information,Tony Webb minor counties collection,
Hertfordshire v Worcestershire,132,18950816,match information,Tony Webb minor counties collection,
St Albans Cricket Festival,132,18950812,match information,Tony Webb minor counties collection,
West Herts Club meeting notice,132,18950823,organisation information,Tony Webb minor counties collection,
West Herts fixture information,132,18950000,fixture information,Tony Webb minor counties collection,
West Herts v Frogmore,133,18950817,match information,Tony Webb minor counties collection,
Hertingfordbury v Bayford,133,18950817,match information,Tony Webb minor counties collection,
Hendon v St Albans,133,18950823,match information,Tony Webb minor counties collection,
St Albans v Hitchin,133,18950817,match information,Tony Webb minor counties collection,
MCC And Ground v St Albans,133,18950819,match information,Tony Webb minor counties collection,
St Albans v West Herts,133,18950821,match information,Tony Webb minor counties collection,
Mr S Groom's XII v Poles XII,134,18950817,match information,Tony Webb minor counties collection,
Hoddesdon v Tottenham,134,18950817,match information,Tony Webb minor counties collection,
Mr W Evans' XI Hertford v Mr A E Phillips' XI St Albans,134,18950816,match information,Tony Webb minor counties collection,
Broxbourne v Haileybury Servants,134,18950817,match information,Tony Webb minor counties collection,
Widford Under 14 v Harlow Under 14,134,18950817,match information,Tony Webb minor counties collection,
Rev P Deedes' XI v Haileybury Servants,134,18950819,match information,Tony Webb minor counties collection,
Cricket Matches for Week Ending August 31st,134,18950824,fixture information,Tony Webb minor counties collection,
West Herts v St Albans,135,18950821,match information,Tony Webb minor counties collection,
West Herts v Frogmore,135,18950817,match information,Tony Webb minor counties collection,
Watford Wednesday v Hempstead Early Closing,135,18950814,match information,Tony Webb minor counties collection,
Watford Fields v Bushey Victors,135,18950815,match information,Tony Webb minor counties collection,
Stanmore v Mr G E Keyser's XII,135,18950815,match information,Tony Webb minor counties collection,
The Grove v Healey's Brewery,135,18950817,match information,Tony Webb minor counties collection,
London Orphan Asylum v A W Myers's XI,135,18950817,match information,Tony Webb minor counties collection,
J S Harford's XI v R Lake's XI,136,18950814,match information,Tony Webb minor counties collection,
Harrow Weald v Stanmore,136,18950817,match information,Tony Webb minor counties collection,
Bushey v Stanmore,136,18950821,match information,Tony Webb minor counties collection,
J S Harford's XI v Franklin Choir,136,18950816,match information,Tony Webb minor counties collection,
Bushey v Harrow Town,136,18950817,match information,Tony Webb minor counties collection,
Rickmansworth Stars v West Hyde,136,18950817,match information,Tony Webb minor counties collection,
Hillfield v Bushey Police,136,18950817,match information,Tony Webb minor counties collection,
Willesden Presbyterian v Watford Carriage Department,136,18950817,match information,Tony Webb minor counties collection,
West Herts v Uxbridge,137,18950824,match information,Tony Webb minor counties collection,
Herts Constabulary,137,18950000,match information,Tony Webb minor counties collection,
West Herts Club match list,137,18950000,team information,Tony Webb minor counties collection,
Urban Council v Benskin's And Co,137,18950824,match information,Tony Webb minor counties collection,
West Herts Club player statistics,137,18950000,statistics,Tony Webb minor counties collection,
Moor Park v C Division Herts Constabulary,137,18950822,match information,Tony Webb minor counties collection,
West Herts cricket season,138,18950800,team information,Tony Webb minor counties collection,
West Herts player statistics,138,18950800,statistics,Tony Webb minor counties collection,
Hertfordshire County cricket season,138,18950800,team information,Tony Webb minor counties collection,
Hertfordshire County player statistics,138,18950800,statistics,Tony Webb minor counties collection,
Uxbridge v West Herts,138,18950824,match information,Tony Webb minor counties collection,
Surrey v Hertfordshire,138,18950627,match information,Tony Webb minor counties collection,
Watford Brewery v Boxmoor,138,18950831,match information,Tony Webb minor counties collection,
Cannon Brewery v Bushey Grove,138,18950831,match information,Tony Webb minor counties collection,
Roamers v Permanent Way,138,18950831,match information,Tony Webb minor counties collection,
Rickmansworth v Finchley,138,18950831,match information,Tony Webb minor counties collection,
W H Nicholls' XI v F G Galloway's XI,139,18950913,match information,Tony Webb minor counties collection,
Hertford Caxtonians v G E R Clerks,139,18950907,match information,Tony Webb minor counties collection,
Hertingfordbury v Fanshaws,139,18950907,match information,Tony Webb minor counties collection,
Waters Place v Poles,139,18950907,match information,Tony Webb minor counties collection,
Hunndon Bury v Bonningtons,139,18950909,match information,Tony Webb minor counties collection,
Bakers Of Ware v Butchers,139,18950910,match information,Tony Webb minor counties collection,
Walkern v Little Munden,139,18950913,match information,Tony Webb minor counties collection,
Ware Town Club v Ware Parish Church Choir,139,18950907,match information,Tony Webb minor counties collection,
Great v Little Munden,139,18950911,match information,Tony Webb minor counties collection,
Bedfordshire player statistics,140,18950000,statistics,Tony Webb minor counties collection,
Bedfordshire team aggregates,140,18950000,team information,Tony Webb minor counties collection,
Hitchin player statistics,140,18950000,statistics,Tony Webb minor counties collection,
Hitchin team aggregates,140,18950000,team information,Tony Webb minor counties collection,
Baldock player statistics,140,18950000,statistics,Tony Webb minor counties collection,
Baldock team aggregates,140,18950000,team information,Tony Webb minor counties collection,
Hitchin Blue Cross Temperance Brigade player statistics,140,18950000,statistics,Tony Webb minor counties collection,
Hitchin Blue Cross Temperance Brigade team aggregates,140,18950000,team information,Tony Webb minor counties collection,
Welwyn player statistics,140,18950000,statistics,Tony Webb minor counties collection,
Welwyn team aggregates,140,18950000,team information,Tony Webb minor counties collection,
Dunstable Town player statistics,141,18950800,statistics,Tony Webb minor counties collection,
Three Counties Asylum team information,141,18950800,team information,Tony Webb minor counties collection,
Three Counties Asylum player statistics,141,18950800,statistics,Tony Webb minor counties collection,
Hertford Caxtonian player statistics,141,18950800,statistics,Tony Webb minor counties collection,
Lilley team information,141,18950800,team information,Tony Webb minor counties collection,
Lilley player statistics,141,18950800,statistics,Tony Webb minor counties collection,
Beeston and District player statistics,141,18950800,statistics,Tony Webb minor counties collection,
Silsoe team information,141,18950800,team information,Tony Webb minor counties collection,
Hatfield team information,141,18950000,team information,Tony Webb minor counties collection,
Hatfield player statistics,141,18950000,statistics,Tony Webb minor counties collection,
Hythe v 60th Rifles,142,18950821,match information,Tony Webb minor counties collection,
Hythe v School Of Musketry,142,18950822,match information,Tony Webb minor counties collection,
Mr Rowles's XI v Mr Astill's XI,143,18950613,match information,Tony Webb minor counties collection,
East End Tradesmen v East End,143,18950613,match information,Tony Webb minor counties collection,
Market Bosworth Grammar School v Nuneaton Grammar School,143,18950608,match information,Tony Webb minor counties collection,
Thurmaston Methodists v Belgrave PM,143,18950608,match information,Tony Webb minor counties collection,
Leicester Junior Cricket League fixtures,143,18950615,fixture information,Tony Webb minor counties collection,
Belgrave-Road Ground Cricket League fixtures,143,18950615,fixture information,Tony Webb minor counties collection,
Victoria Park fixtures,143,18950615,fixture information,Tony Webb minor counties collection,
E Tomlin,143,18950615,biography,Tony Webb minor counties collection,
County Ground fixtures,143,18950615,fixture information,Tony Webb minor counties collection,
Leicestershire v Nottinghamshire,144,18950612,match information,Tony Webb minor counties collection,
Leicestershire v Dublin University,144,18950600,match information,Tony Webb minor counties collection,
Post-Office v Tradesmen,144,18950613,match information,Tony Webb minor counties collection,
Belgrave v South End,144,18950615,match information,Tony Webb minor counties collection,
Dan Garner's v Geo. Oliver's,144,18950615,match information,Tony Webb minor counties collection,
London-Road v Temperance,144,18950615,match information,Tony Webb minor counties collection,
Sparkenhoe v St Matthew's,144,18950615,match information,Tony Webb minor counties collection,
J And R Morley's v R Walker And Sons,144,18950615,match information,Tony Webb minor counties collection,
Hill-Street v B Ellis And Co.,144,18950615,match information,Tony Webb minor counties collection,
Oxford v Ibex,144,18950615,match information,Tony Webb minor counties collection,
Thurmaston v Wycliffe,144,18950615,match information,Tony Webb minor counties collection,
Secular v J Richardson's,144,18950615,match information,Tony Webb minor counties collection,
Leicestershire player statistics,144,18950600,statistics,Tony Webb minor counties collection,
County Cricket Championship results up to date,144,18950600,league information,Tony Webb minor counties collection,
Roberts And Roberts v County Asylum,145,18950615,match information,Tony Webb minor counties collection,
Lansdowne United v Granby,145,18950615,match information,Tony Webb minor counties collection,
Sparkenhoe v St Matthew's,145,18950615,match information,Tony Webb minor counties collection,
Aylestone Park v J Hearth And Co,145,18950615,match information,Tony Webb minor counties collection,
Belgrave v South End,145,18950615,match information,Tony Webb minor counties collection,
Wycliffe v Thurmaston,145,18950615,match information,Tony Webb minor counties collection,
Dover-Street Working Men's v Whet Stone Albion,145,18950615,match information,Tony Webb minor counties collection,
Claybrooks Second XI v Stokey Spanton Second XI,145,18950615,match information,Tony Webb minor counties collection,
Kibworth v Market Harborough,145,18950615,match information,Tony Webb minor counties collection,
Lincolnshire County Cricket Club fixtures,146,18950000,fixture information,Tony Webb minor counties collection,
Fixtures for the week,146,18950607,fixture information,Tony Webb minor counties collection,
Swinderby And Collingham v Lindum,146,18950601,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v St Andrew's Institute,146,18950601,match information,Tony Webb minor counties collection,
Lincoln Stamp End v Newark Town,146,18950601,match information,Tony Webb minor counties collection,
Hartsholme v Bishop's Hostel,146,18950603,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v Market Rasen,146,18950603,match information,Tony Webb minor counties collection,
Skegness And District v Notts Foresters,146,18950603,match information,Tony Webb minor counties collection,
Skegness And District v Cooper Coban,146,18950604,match information,Tony Webb minor counties collection,
Fixture information,147,18950629,fixture information,Tony Webb minor counties collection,
Lindum v Bishop's Hostel,147,18950622,match information,Tony Webb minor counties collection,
Woodhall Spa v Lincoln Stamp End,147,18950622,match information,Tony Webb minor counties collection,
St Andrew's v South Park,147,18950622,match information,Tony Webb minor counties collection,
Albion v St Hugh's,147,18950622,match information,Tony Webb minor counties collection,
Asylum v Woodworks,147,18950622,match information,Tony Webb minor counties collection,
Lincoln Grammar School v Ogle's Team,147,18950622,match information,Tony Webb minor counties collection,
Hartsholme v Bassingham,147,18950622,match information,Tony Webb minor counties collection,
Welton v Globe Works,147,18950622,match information,Tony Webb minor counties collection,
Sleaford v Grantham,147,18950622,match information,Tony Webb minor counties collection,
Sheffield United v Gainsborough,147,18950622,match information,Tony Webb minor counties collection,
Kirton Lindsey v Gainsborough,147,18950622,match information,Tony Webb minor counties collection,
I Zingari v Gentlemen,147,18950622,match information,Tony Webb minor counties collection,
Cyril Bland,147,18950000,biography,Tony Webb minor counties collection,
Lincoln,147,18950000,newspaper cuttings,Tony Webb minor counties collection,
Lincoln St Andrew's v South Park,148,18950622,match information,Tony Webb minor counties collection,
Hykeham v Lincoln Imps,148,18950622,match information,Tony Webb minor counties collection,
Lincoln Globe Works v Welton,148,18950622,match information,Tony Webb minor counties collection,
Lincoln Shear Woodworks v County Asylum,148,18950622,match information,Tony Webb minor counties collection,
Harby v Scrivton,148,18950622,match information,Tony Webb minor counties collection,
Grantham v Sleaford,148,18950622,match information,Tony Webb minor counties collection,
Richardson Challenge Cup Second Round Frodingham v Brigg,148,18950622,match information,Tony Webb minor counties collection,
Gunton v W E Hansell's XII,149,18950819,match information,Tony Webb minor counties collection,
Cathedral Choir v St Peter Perambulators,149,18950820,match information,Tony Webb minor counties collection,
St Paul's v Bryers Road,149,18950817,match information,Tony Webb minor counties collection,
Thorpe Village v Norwich Union,149,18950815,match information,Tony Webb minor counties collection,
Acls v Carrow Second,149,18950822,match information,Tony Webb minor counties collection,
Catsfield v Smallburgh,149,18950817,match information,Tony Webb minor counties collection,
Coltishall v Thorpe Hamlet,149,18950817,match information,Tony Webb minor counties collection,
Dunston v Colney,149,18950815,match information,Tony Webb minor counties collection,
Hempton v Raynham,149,18950822,match information,Tony Webb minor counties collection,
Hethersett v Guilds,149,18950817,match information,Tony Webb minor counties collection,
P Leeder's XI v Brooke,149,18950817,match information,Tony Webb minor counties collection,
Westwick v YMCA,149,18950815,match information,Tony Webb minor counties collection,
Grantham Town v Grantham Thursday,150,18950912,match information,Tony Webb minor counties collection,
Frodingham v Kirton Lindsey,150,18950907,match information,Tony Webb minor counties collection,
Retford v Gainsboro',150,18950907,match information,Tony Webb minor counties collection,
Burton Latimer v Wellingboro' All Saints' B,150,18950907,match information,Tony Webb minor counties collection,
Kettering Wanderers v Oaston,150,18950907,match information,Tony Webb minor counties collection,
Bracebridge Asylum v Lincoln Imps,150,18950907,match information,Tony Webb minor counties collection,
Botswell Independent v Kettering Britannia,150,18950907,match information,Tony Webb minor counties collection,
Skegness and District Cricket Club player statistics,151,18950000,statistics,Tony Webb minor counties collection,
Skegness and District,151,18950000,team information,Tony Webb minor counties collection,
Sleaford player statistics,152,18950800,statistics,Tony Webb minor counties collection,
Grantham Town Cricket Club match list,153,18950000,team information,Tony Webb minor counties collection,
Grantham Town Cricket Club player statistics,153,18950000,statistics,Tony Webb minor counties collection,
Grantham Amateurs,154,18950000,team information,Tony Webb minor counties collection,
Grantham Amateurs player statistics,154,18950000,statistics,Tony Webb minor counties collection,
Burghley Park team information,155,18951011,team information,Tony Webb minor counties collection,
Burghley Park player statistics,155,18951011,statistics,Tony Webb minor counties collection,
Post Office v London House Recreation Society,156,18950815,match information,Tony Webb minor counties collection,
Abertillery v Penarth,156,18950817,match information,Tony Webb minor counties collection,
Caixonian v Newport Northerns,156,18950817,match information,Tony Webb minor counties collection,
Newport Thirds v Caldicot,156,18950817,match information,Tony Webb minor counties collection,
Bassaleg v Newport Banks,157,18950815,match information,Tony Webb minor counties collection,
Caxtonians v Newport Northern,157,18950817,match information,Tony Webb minor counties collection,
Ranjitsinhji,157,18950814,biography,Tony Webb minor counties collection,
Newport player statistics,158,18950000,statistics,Tony Webb minor counties collection,
Newport,158,18950000,team information,Tony Webb minor counties collection,
Diss v King's Dragoon Guards,159,18950603,match information,Tony Webb minor counties collection,
Ceyms v Thorpe Asylum,160,18950628,match information,Tony Webb minor counties collection,
Gunton v Blofield And District,160,18950627,match information,Tony Webb minor counties collection,
Beccles College v Yarmouth RA,160,18950627,match information,Tony Webb minor counties collection,
Gunton v O R Y M S,161,18950725,match information,Tony Webb minor counties collection,
Beccles College v Benacre Park,161,18950725,match information,Tony Webb minor counties collection,
Norfolk v I Zingari,162,18950801,match information,Tony Webb minor counties collection,
O E Y M S v Yarmouth,162,18950729,match information,Tony Webb minor counties collection,
Beccles College player statistics,162,18950000,statistics,Tony Webb minor counties collection,
Lynn Grammar School player statistics,162,18950000,statistics,Tony Webb minor counties collection,
Field Dalling team information,162,18950800,team information,Tony Webb minor counties collection,
Scores of Fifty Runs and Upwards,163,18950800,statistics,Tony Webb minor counties collection,
Carrow Second v Howlett & White's Second,163,18950727,match information,Tony Webb minor counties collection,
Rosary Road v Castle Rovers,163,18950730,match information,Tony Webb minor counties collection,
Silver Road v Hevingham,163,18950727,match information,Tony Webb minor counties collection,
Bayfield v Holt Bowl Players,163,18950725,match information,Tony Webb minor counties collection,
Carrow v Hingham,163,18950727,match information,Tony Webb minor counties collection,
Field Dalling v Sheringham Park,163,18950727,match information,Tony Webb minor counties collection,
King's Lynn v Diss,163,18950727,match information,Tony Webb minor counties collection,
Oulton And Blockling Park v Catfield,163,18950730,match information,Tony Webb minor counties collection,
South Creake v Bircham,163,18950725,match information,Tony Webb minor counties collection,
Chief Fixtures for To-Day,163,18950801,fixture information,Tony Webb minor counties collection,
Challenges,163,18950800,newspaper cuttings,Tony Webb minor counties collection,
Norfolk v Lincolnshire,164,18950814,match information,Tony Webb minor counties collection,
Rev C L Kennaway's XI v Rev Partridge's XI,165,18950812,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,165,18950809,match information,Tony Webb minor counties collection,
Scores of fifty runs and upwards,165,18950000,statistics,Tony Webb minor counties collection,
Good bowling performances,165,18950000,statistics,Tony Webb minor counties collection,
Caley's Second v Carrow Second,165,18950810,match information,Tony Webb minor counties collection,
Nelson v Westwick,165,18950808,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Acle,165,18950810,match information,Tony Webb minor counties collection,
United v Knowlett,165,18950810,match information,Tony Webb minor counties collection,
Hethersett v Thorpe Hamlet,165,18950810,match information,Tony Webb minor counties collection,
Bylaugh Hall v Swanton Morley,165,18950810,match information,Tony Webb minor counties collection,
North Walsham v Gresshall,165,18950812,match information,Tony Webb minor counties collection,
North Walsham v Mundesley,165,18950810,match information,Tony Webb minor counties collection,
Chief fixtures for to-day,165,18950815,fixture information,Tony Webb minor counties collection,
Local Fixtures,166,18950815,fixture information,Tony Webb minor counties collection,
Ipswich Cricket Week,166,18950815,fixture information,Tony Webb minor counties collection,
Norfolk v Lincolnshire,166,18950815,match information,Tony Webb minor counties collection,
Norwich Week Summary,166,18950815,match information,Tony Webb minor counties collection,
Cambridgeshire At Norwich Week,166,18950815,match information,Tony Webb minor counties collection,
Lincolnshire At Norwich Week,166,18950815,match information,Tony Webb minor counties collection,
Hertfordshire At Norwich Week,166,18950815,match information,Tony Webb minor counties collection,
Hertfordshire v Bedfordshire,166,18950814,match information,Tony Webb minor counties collection,
Gunton Park Week,166,18950810,match information,Tony Webb minor counties collection,
Lord Grey De Wilton's XI v Gunton Park,166,18950810,match information,Tony Webb minor counties collection,
Free Foresters v Gunton Park,166,18950810,match information,Tony Webb minor counties collection,
I Zingari v Gunton Park,166,18950810,match information,Tony Webb minor counties collection,
FA Currie,166,18950000,biography,Tony Webb minor counties collection,
MR Currie,166,18950000,biography,Tony Webb minor counties collection,
Raikes At Yarmouth,166,18950810,match information,Tony Webb minor counties collection,
Ladies And Gentlemen's Match At Coltishall,166,18950000,match information,Tony Webb minor counties collection,
Eaton Club,166,18950810,newspaper cuttings,Tony Webb minor counties collection,
Norfolk Team,166,18950810,newspaper cuttings,Tony Webb minor counties collection,
Norfolk v Hertfordshire,167,18950816,match information,Tony Webb minor counties collection,
Norfolk v Lincolnshire,167,18950000,match information,Tony Webb minor counties collection,
Norfolk v Unspecified Opponent,167,18950000,match information,Tony Webb minor counties collection,
Norfolk v Bishop Stortford,167,18950000,match information,Tony Webb minor counties collection,
Norfolk v Oxfordshire,167,18950821,fixture information,Tony Webb minor counties collection,
Norwich Week 1895,167,18950800,team information,Tony Webb minor counties collection,
Southdown Wanderers tour information,168,18950800,tour information,Tony Webb minor counties collection,
Bury United v Southdown Wanderers,168,18950812,match information,Tony Webb minor counties collection,
Fakenham v Southdown Wanderers,168,18950814,match information,Tony Webb minor counties collection,
Swaffham v Southdown Wanderers,168,18950815,match information,Tony Webb minor counties collection,
Holkham v Southdown Wanderers,168,18950816,match information,Tony Webb minor counties collection,
King's Lynn v Southdown Wanderers,168,18950817,match information,Tony Webb minor counties collection,
Carrow v Norfolk County Asylum,168,18950817,match information,Tony Webb minor counties collection,
Mount Pleasant v Surrey Road School,168,18950817,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Royal Naval Asylum,168,18950815,match information,Tony Webb minor counties collection,
St Mark's Second XI v Caley's Second XI,168,18950817,match information,Tony Webb minor counties collection,
Holkham v Hunstanton Visitors,168,18950814,match information,Tony Webb minor counties collection,
H S Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,
