matchup,page,date,content_type,collection,record_id
Belgrave-Road Ground Cricket League,143,18950615,fixture information,Tony Webb minor counties collection,
Victoria Park,143,18950615,fixture information,Tony Webb minor counties collection,
E Tomlin,143,18950000,newspaper cuttings,Tony Webb minor counties collection,
Other Matches,143,18950000,fixture information,Tony Webb minor counties collection,
Leicester,144,18950617,newspaper cuttings,Tony Webb minor counties collection,
Leicestershire player statistics,144,18950617,statistics,Tony Webb minor counties collection,
County Cricket Championship,144,18950617,league information,Tony Webb minor counties collection,
Roberts And Roberts v County Asylum,145,18950614,match information,Tony Webb minor counties collection,
Lansdowne United v Granby,145,18950614,match information,Tony Webb minor counties collection,
Sparkenhoe v St Matthew's,145,18950614,match information,Tony Webb minor counties collection,
Aylestone Park v J Hearth And Co,145,18950614,match information,Tony Webb minor counties collection,
Belgrave v South End,145,18950614,match information,Tony Webb minor counties collection,
Wycliffe v Thurmaston,145,18950614,match information,Tony Webb minor counties collection,
Dover-Street Working Men's v Whet Stone Albion,145,18950614,match information,Tony Webb minor counties collection,
Claybrooks Second XI v Stokey Spanton Second XI,145,18950615,match information,Tony Webb minor counties collection,
Kibworth v Market Harborough,145,18950615,match information,Tony Webb minor counties collection,
Lincolnshire County match list,146,18950607,team information,Tony Webb minor counties collection,
Lincolnshire weekly fixtures,146,18950607,fixture information,Tony Webb minor counties collection,
Swinderby And Collingham v Lindum,146,18950601,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v St Andrew's Institute,146,18950601,match information,Tony Webb minor counties collection,
Lincoln Stamp End v Newark Town,146,18950601,match information,Tony Webb minor counties collection,
Hartsholme v Bishop's Hostel,146,18950603,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v Market Rasen,146,18950603,match information,Tony Webb minor counties collection,
Skegness And District v Notts Foresters,146,18950603,match information,Tony Webb minor counties collection,
Skegness And District v Cooper Coban,146,18950604,match information,Tony Webb minor counties collection,
Stamp End v Retford Town,147,18950629,fixture information,Tony Webb minor counties collection,
Swindeby v St Hugh's Church,147,18950629,fixture information,Tony Webb minor counties collection,
Reepham v Hartsholme,147,18950629,fixture information,Tony Webb minor counties collection,
Washingborough v Globe Works,147,18950629,fixture information,Tony Webb minor counties collection,
Ruskington v Albion,147,18950629,fixture information,Tony Webb minor counties collection,
Sheaf Ironworks v Burton,147,18950629,fixture information,Tony Webb minor counties collection,
South Park v Stamp End Reserve,147,18950629,fixture information,Tony Webb minor counties collection,
St Andrew's v Bardney,147,18950629,fixture information,Tony Webb minor counties collection,
Redbourne v Kirton-in-Lindsey Reserve,147,18950629,fixture information,Tony Webb minor counties collection,
Lindum v Eleven Clergymen,147,18950701,fixture information,Tony Webb minor counties collection,
Cyril Bland,147,18950629,biography,Tony Webb minor counties collection,
Lincoln,147,18950629,newspaper cuttings,Tony Webb minor counties collection,
Lindum v Bishop's Hostel,147,18950622,match information,Tony Webb minor counties collection,
Woodhall Spa v Lincoln Stamp End,147,18950622,match information,Tony Webb minor counties collection,
St Andrew's v South Park,147,18950622,match information,Tony Webb minor counties collection,
Albion v St Hugh's,147,18950622,match information,Tony Webb minor counties collection,
Asylum v Woodworks,147,18950622,match information,Tony Webb minor counties collection,
Lincoln Grammar School v Ogle's Team,147,18950622,match information,Tony Webb minor counties collection,
Hartsholme v Bassingham,147,18950622,match information,Tony Webb minor counties collection,
Welton v Globe Works,147,18950622,match information,Tony Webb minor counties collection,
Sleaford v Grantham,147,18950622,match information,Tony Webb minor counties collection,
Sheaf Ironworks v Burton,147,18950622,match information,Tony Webb minor counties collection,
Kirton-In-Lindsey v Gainsborough,147,18950622,match information,Tony Webb minor counties collection,
Lincoln Lindum A Team v Lincoln Hostel,147,18950622,match information,Tony Webb minor counties collection,
Lincoln St Andrew's v South Park,148,18950629,match information,Tony Webb minor counties collection,
Hykeham v Lincoln Imps,148,18950629,match information,Tony Webb minor counties collection,
Lincoln Globe Works v Welton,148,18950629,match information,Tony Webb minor counties collection,
Lincoln Shear Woodworks v County Asylum,148,18950629,match information,Tony Webb minor counties collection,
Harby v Scrivton,148,18950629,match information,Tony Webb minor counties collection,
Grantham v Sleaford,148,18950629,match information,Tony Webb minor counties collection,
Frodingham v Brigg,148,18950629,match information,Tony Webb minor counties collection,
Gunton v W E Hansell's XII,149,18950819,match information,Tony Webb minor counties collection,
Cathedral Choir v St Peter Perambulators,149,18950820,match information,Tony Webb minor counties collection,
St Paul's v Bryers Road,149,18950817,match information,Tony Webb minor counties collection,
Thorpe Village v Norwich Union,149,18950815,match information,Tony Webb minor counties collection,
Acls v Carrow Second XI,149,18950800,match information,Tony Webb minor counties collection,
Catsfield v Smallburgh,149,18950817,match information,Tony Webb minor counties collection,
Coltishall v Thorpe Hamlet,149,18950817,match information,Tony Webb minor counties collection,
Dunston v Colney,149,18950815,match information,Tony Webb minor counties collection,
Hempton v Raynham,149,18950800,match information,Tony Webb minor counties collection,
Hethersett v Guilds,149,18950817,match information,Tony Webb minor counties collection,
P Leeder's XI v Brooke,149,18950817,match information,Tony Webb minor counties collection,
Westwick v YMCA,149,18950815,match information,Tony Webb minor counties collection,
Grantham Town v Grantham Thursday,150,18950912,match information,Tony Webb minor counties collection,
Frodingham v Kirton Lindsey,150,18950907,match information,Tony Webb minor counties collection,
Retford v Gainsboro,150,18950907,match information,Tony Webb minor counties collection,
Burton Latimer v Wellingboro All Saints B,150,18950907,match information,Tony Webb minor counties collection,
Kettering Wanderers v Oaston,150,18950907,match information,Tony Webb minor counties collection,
Bracebridge Asylum v Lincoln Imps,150,18950907,match information,Tony Webb minor counties collection,
Botswell Independent v Kettering Britannia,150,18950907,match information,Tony Webb minor counties collection,
Skegness and District player statistics,151,18950913,statistics,Tony Webb minor counties collection,
Sleaford Player Statistics,152,18950914,statistics,Tony Webb minor counties collection,
Grantham Town Cricket Club match list,153,18950000,team information,Tony Webb minor counties collection,
Grantham Town Cricket Club player statistics,153,18950000,statistics,Tony Webb minor counties collection,
Grantham Amateurs match list,154,18950000,team information,Tony Webb minor counties collection,
Grantham Amateurs player statistics,154,18950000,statistics,Tony Webb minor counties collection,
Burghley Park match list,155,18950000,team information,Tony Webb minor counties collection,
Burghley Park player statistics,155,18950000,statistics,Tony Webb minor counties collection,
Post Office v London House Recreation Society,156,18950815,match information,Tony Webb minor counties collection,
Abertillery v Penarth,156,18950817,match information,Tony Webb minor counties collection,
Caixonian v Newport Northerns,156,18950817,match information,Tony Webb minor counties collection,
Newport Thirds v Caldicot,156,18950817,match information,Tony Webb minor counties collection,
Bassaleg v Newport Banks,157,18950815,match information,Tony Webb minor counties collection,
Caxtonians v Newport Northern,157,18950817,match information,Tony Webb minor counties collection,
Brighton,157,18950814,newspaper cuttings,Tony Webb minor counties collection,
Newport,158,18950909,team information,Tony Webb minor counties collection,
Newport Player Statistics,158,18950909,statistics,Tony Webb minor counties collection,
Diss v King's Dragoon Guards,159,18950603,match information,Tony Webb minor counties collection,
Ceyms v Thorpe Asylum,160,18950628,match information,Tony Webb minor counties collection,
Gunton v Blofield And District,160,18950627,match information,Tony Webb minor counties collection,
Beccles College v Yarmouth RA,160,18950627,match information,Tony Webb minor counties collection,
Gunton v O.r.y.m.s.,161,18950725,match information,Tony Webb minor counties collection,
Beccles College v Benacre Park,161,18950725,match information,Tony Webb minor counties collection,
Norfolk v I Zingari,162,18950731,match information,Tony Webb minor counties collection,
O E Y M S v Yarmouth,162,18950729,match information,Tony Webb minor counties collection,
Local fixtures,162,18950801,fixture information,Tony Webb minor counties collection,
Beccles College player statistics,162,18950800,statistics,Tony Webb minor counties collection,
Lynn Grammar School player statistics,162,18950800,statistics,Tony Webb minor counties collection,
Field Dalling,162,18950800,team information,Tony Webb minor counties collection,
Eastern Daily Press,162,18950801,newspaper cuttings,Tony Webb minor counties collection,
Scores of fifty runs and upwards,163,18950801,statistics,Tony Webb minor counties collection,
Carrow Second v Howlett And White's Second,163,18950727,match information,Tony Webb minor counties collection,
Rosary Road v Castle Rovers,163,18950730,match information,Tony Webb minor counties collection,
Silver Road v Hevingham,163,18950727,match information,Tony Webb minor counties collection,
Bayfield v Holt Bowl Players,163,18950725,match information,Tony Webb minor counties collection,
Carrow v Hingham,163,18950727,match information,Tony Webb minor counties collection,
Field Dalling v Sheringham Park,163,18950727,match information,Tony Webb minor counties collection,
King's Lynn v Diss,163,18950727,match information,Tony Webb minor counties collection,
Oulton And Blockling Park v Catfield,163,18950730,match information,Tony Webb minor counties collection,
South Creake v Bircham,163,18950725,match information,Tony Webb minor counties collection,
Chief fixtures for to-day,163,18950801,fixture information,Tony Webb minor counties collection,
Challenges,163,18950801,newspaper cuttings,Tony Webb minor counties collection,
Norfolk v Lincolnshire,164,18950814,match information,Tony Webb minor counties collection,
Rev C L Kennaway's XI v Rev Partridge's XI,165,18950812,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,165,18950809,match information,Tony Webb minor counties collection,
Scores Of Fifty Runs And Upwards,165,18950815,article,Tony Webb minor counties collection,
Good Bowling Performances,165,18950815,article,Tony Webb minor counties collection,
Caley's Second v Carrow Second,165,18950810,match information,Tony Webb minor counties collection,
Nelson v Westwick,165,18950808,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Acle,165,18950810,match information,Tony Webb minor counties collection,
United v Knowlett,165,18950810,match information,Tony Webb minor counties collection,
Hethersett v Thorpe Hamlet,165,18950810,match information,Tony Webb minor counties collection,
Bylaugh Hall v Swanton Morley,165,18950810,match information,Tony Webb minor counties collection,
North Walsham v Gressenhall,165,18950812,match information,Tony Webb minor counties collection,
North Walsham v Mundesley,165,18950810,match information,Tony Webb minor counties collection,
Chief Fixtures,165,18950815,fixture information,Tony Webb minor counties collection,
Norfolk v Lincolnshire,166,18950814,match information,Tony Webb minor counties collection,
Norfolk v Hertfordshire,166,18950817,match information,Tony Webb minor counties collection,
Cromer Visitors v Gunton,166,18950815,match information,Tony Webb minor counties collection,
Y M C A v Newmarket Road,166,18950815,match information,Tony Webb minor counties collection,
Oulton And Blisling v Blisling Park,166,18950815,match information,Tony Webb minor counties collection,
London Married v Single,166,18950815,match information,Tony Webb minor counties collection,
Village v Norwich Union,166,18950815,match information,Tony Webb minor counties collection,
County Asylum v R N M,166,18950815,match information,Tony Webb minor counties collection,
Wellington v Victoria,166,18950815,match information,Tony Webb minor counties collection,
Surrey Road School v Newmarket Road,166,18950815,match information,Tony Webb minor counties collection,
Wanderers v Kelkham,166,18950816,match information,Tony Webb minor counties collection,
Din's v Y M C A,166,18950817,match information,Tony Webb minor counties collection,
St Margaret's Institute v Lowestoft,166,18950817,match information,Tony Webb minor counties collection,
Drayton And Taverham v Taverham,166,18950817,match information,Tony Webb minor counties collection,
Mouth v Mechanics,166,18950817,match information,Tony Webb minor counties collection,
Ingham v Hempstead,166,18950817,match information,Tony Webb minor counties collection,
A v Diss,166,18950817,match information,Tony Webb minor counties collection,
Quidenham v Quidenham Park,166,18950817,match information,Tony Webb minor counties collection,
V St Mark's,166,18950817,match information,Tony Webb minor counties collection,
Wanderers v King's Lynn,166,18950817,match information,Tony Webb minor counties collection,
Thorpe Hamlet v Plumstead Road,166,18950817,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Whittingham,166,18950817,match information,Tony Webb minor counties collection,
White's v Catton Park,166,18950817,match information,Tony Webb minor counties collection,
V Visitors,166,18950817,match information,Tony Webb minor counties collection,
V Guild,166,18950817,match information,Tony Webb minor counties collection,
N H v Yarmouth,166,18950817,match information,Tony Webb minor counties collection,
Choir v New City,166,18950817,match information,Tony Webb minor counties collection,
Smallburgh v Catfield,166,18950817,match information,Tony Webb minor counties collection,
Hertfordshire players,166,18950000,player information,Tony Webb minor counties collection,
FA Currie,166,18950000,biography,Tony Webb minor counties collection,
Norwich,166,18950815,newspaper cuttings,Tony Webb minor counties collection,
Norfolk v Oxfordshire,167,18950821,fixture information,Tony Webb minor counties collection,
W E Hansell's Eleven v Gunton,167,18950820,fixture information,Tony Webb minor counties collection,
Melton v Holkham,167,18950821,fixture information,Tony Webb minor counties collection,
Hevingham v Oulton and Blickling,167,18950821,fixture information,Tony Webb minor counties collection,
E A Massingham's Eleven v Fakenham,167,18950821,fixture information,Tony Webb minor counties collection,
Yarmouth R A v C E Y M S,167,18950822,fixture information,Tony Webb minor counties collection,
New City v Eaton,167,18950822,fixture information,Tony Webb minor counties collection,
Lord Battersea's Eleven v Gunton,167,18950822,fixture information,Tony Webb minor counties collection,
Gordon v Unity,167,18950822,fixture information,Tony Webb minor counties collection,
Lowestoft Visitors v County Asylum,167,18950822,fixture information,Tony Webb minor counties collection,
Old Catton v Norwich Union,167,18950822,fixture information,Tony Webb minor counties collection,
Westwick v Guild,167,18950822,fixture information,Tony Webb minor counties collection,
Norwich and London v Y M C A,167,18950822,fixture information,Tony Webb minor counties collection,
Carrow v St Mark's,167,18950824,fixture information,Tony Webb minor counties collection,
Carrow Second v Y M C A,167,18950824,fixture information,Tony Webb minor counties collection,
Thorpe Hamlet v Teachers,167,18950824,fixture information,Tony Webb minor counties collection,
Mulbarton v Hethersett,167,18950824,fixture information,Tony Webb minor counties collection,
New City v Surrey Road School,167,18950824,fixture information,Tony Webb minor counties collection,
R N H v Guild,167,18950824,fixture information,Tony Webb minor counties collection,
County Asylum v South Yarmouth,167,18950824,fixture information,Tony Webb minor counties collection,
Colishall v Blofield,167,18950824,fixture information,Tony Webb minor counties collection,
Lowestoft v Decoles Caxton,167,18950824,fixture information,Tony Webb minor counties collection,
South Heigham Institute v Howlett & White's Second,167,18950824,fixture information,Tony Webb minor counties collection,
Yarmouth St Andrew's v Mechanics Second,167,18950824,fixture information,Tony Webb minor counties collection,
Swaffham v King's Lynn,167,18950824,fixture information,Tony Webb minor counties collection,
West Newton v King's Lynn Second,167,18950824,fixture information,Tony Webb minor counties collection,
Quidenham Park v Diss Second,167,18950824,fixture information,Tony Webb minor counties collection,
Diss v Hurry United,167,18950824,fixture information,Tony Webb minor counties collection,
Holt v Upper Sheringham,167,18950824,fixture information,Tony Webb minor counties collection,
Mechanics v Y R A,167,18950824,fixture information,Tony Webb minor counties collection,
Taverham v Kingsley,167,18950824,fixture information,Tony Webb minor counties collection,
Norwich Week,167,18950812,season information,Tony Webb minor counties collection,
Norfolk,167,18950000,team information,Tony Webb minor counties collection,
Southdown Wanderers tour information,168,18950819,tour information,Tony Webb minor counties collection,
Bury United v Southdown Wanderers,168,18950812,match information,Tony Webb minor counties collection,
Fakenham v Southdown Wanderers,168,18950814,match information,Tony Webb minor counties collection,
Swaffham v Southdown Wanderers,168,18950815,match information,Tony Webb minor counties collection,
Holkham v Southdown Wanderers,168,18950816,match information,Tony Webb minor counties collection,
King's Lynn v Southdown Wanderers,168,18950817,match information,Tony Webb minor counties collection,
Carrow v Norfolk County Asylum,168,18950817,match information,Tony Webb minor counties collection,
Mount Pleasant v Surrey Road School,168,18950817,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Royal Naval Asylum,168,18950815,match information,Tony Webb minor counties collection,
St Mark's Second XI v Caley's Second XI,168,18950817,match information,Tony Webb minor counties collection,
Holkham v Hunstanton Visitors,168,18950814,match information,Tony Webb minor counties collection,
H S Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,
Chief fixtures for to-day,168,18950819,fixture information,Tony Webb minor counties collection,
Norfolk v Oxfordshire,169,18950800,match information,Tony Webb minor counties collection,
Norfolk v Cambridgeshire,169,18950828,match information,Tony Webb minor counties collection,
Rev King's XI v New City,169,18950824,match information,Tony Webb minor counties collection,
St Paul's v Thorpe Village,169,18950824,match information,Tony Webb minor counties collection,
United v Norman & Beard's,169,18950824,match information,Tony Webb minor counties collection,
Catfield v Waxham Visitors,169,18950824,match information,Tony Webb minor counties collection,
Dr Knox's XI v F Jickling's XI,169,18950824,match information,Tony Webb minor counties collection,
Mulbarton v Hethersett,169,18950824,match information,Tony Webb minor counties collection,
South Reigham v Elmham Hall,169,18950824,match information,Tony Webb minor counties collection,
Local cricket batting statistics,169,18950829,statistics,Tony Webb minor counties collection,
Local cricket bowling statistics,169,18950829,statistics,Tony Webb minor counties collection,
Norfolk County Club fixtures,169,18950829,fixture information,Tony Webb minor counties collection,
Eastern Daily Press,169,18950829,newspaper cuttings,Tony Webb minor counties collection,
Gunton v Mr S Hoare's XI,170,18950828,match information,Tony Webb minor counties collection,
Eastern Daily Press Local Fixtures,171,18950902,match information,Tony Webb minor counties collection,
Norfolk v Cambridgeshire,171,18950829,match information,Tony Webb minor counties collection,
Eastern Daily Press,171,18950902,match information,Tony Webb minor counties collection,
Dr Thomson's XI v H Cozens-Hardy's XI,171,18950831,match information,Tony Webb minor counties collection,
Narrow Second XI v New City,172,18950831,match information,Tony Webb minor counties collection,
Silver Road v St Paul's,172,18950831,match information,Tony Webb minor counties collection,
St Philip's v St Philip's Institute,172,18950831,match information,Tony Webb minor counties collection,
Thorpe Village v Coltishall,172,18950829,match information,Tony Webb minor counties collection,
Bylaugh v Yaxham,172,18950831,match information,Tony Webb minor counties collection,
Catfield v Oulton And Blickling Park,172,18950829,match information,Tony Webb minor counties collection,
Cathedral Choir v Rosary Road,172,18950829,match information,Tony Webb minor counties collection,
Harleston v Norwich Union,172,18950829,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,172,18950828,match information,Tony Webb minor counties collection,
Westwick v Cameron-Wellington,172,18950829,match information,Tony Webb minor counties collection,
Chief Remaining Fixtures of the Season,172,18950900,fixture information,Tony Webb minor counties collection,
Temperance v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Colts v Clarence,173,18950727,match information,Tony Webb minor counties collection,
Star v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Excelsior v Enterprise,173,18950727,match information,Tony Webb minor counties collection,
Teachers v Doddridge,173,18950727,match information,Tony Webb minor counties collection,
Regent-Square v Victoria-Road,173,18950727,match information,Tony Webb minor counties collection,
Excelsior Albions v Pioneer,173,18950727,match information,Tony Webb minor counties collection,
Long Buckby v Northampton County Club And Ground,173,18950727,match information,Tony Webb minor counties collection,
Kellingbury v West End Rovers,173,18950727,match information,Tony Webb minor counties collection,
Northampton Licensed Trades v Weedon Garrison,173,18950727,match information,Tony Webb minor counties collection,
Dallington v Star Reserve,173,18950727,match information,Tony Webb minor counties collection,
Woodford v Grafton Underwood,173,18950729,match information,Tony Webb minor counties collection,
Northampton Town League,173,18950800,league information,Tony Webb minor counties collection,
Bedfordshire v MCC And Ground,174,18950807,match information,Tony Webb minor counties collection,
Northampton Cricket League fixture information,174,18950810,fixture information,Tony Webb minor counties collection,
Wellingborough Masters player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School Boys XI Under 14 player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School Second XI player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Badminton v Depot Club,174,18950805,match information,Tony Webb minor counties collection,
Excelsior v Star,175,18950810,match information,Tony Webb minor counties collection,
Clarence v Colts,175,18950810,match information,Tony Webb minor counties collection,
Trains v Regent-Square,175,18950810,match information,Tony Webb minor counties collection,
Excelsior Albion v Artizan Star,175,18950810,match information,Tony Webb minor counties collection,
Primitive v St Katherine's,175,18950810,match information,Tony Webb minor counties collection,
YMCA v St Sepulchre's BC,175,18950810,match information,Tony Webb minor counties collection,
Oak v Wesleyans,175,18950810,match information,Tony Webb minor counties collection,
Catholic Alma v St Giles',175,18950810,match information,Tony Webb minor counties collection,
Bedfordshire v Hertfordshire,175,18950806,match information,Tony Webb minor counties collection,
Northamptonshire Club And Ground v Excelsior,175,18950805,match information,Tony Webb minor counties collection,
Wellingborough Grammar School Past v Present,175,18950802,match information,Tony Webb minor counties collection,
Wellingborough Grammar School Past Second XI v Present Second XI,175,18950802,match information,Tony Webb minor counties collection,
St Paul's v Pioneer Second XI,175,18950810,match information,Tony Webb minor counties collection,
Moulton v Overstone Park,175,18950810,match information,Tony Webb minor counties collection,
Pioneer v Church And Co,175,18950810,match information,Tony Webb minor counties collection,
Victoria-Road v Excelsior Albion,176,18950817,match information,Tony Webb minor counties collection,
Princess-Street v Doddridge,176,18950817,match information,Tony Webb minor counties collection,
Moss Rose v Pioneer,176,18950817,match information,Tony Webb minor counties collection,
St Lawrence's v YMCA,176,18950817,match information,Tony Webb minor counties collection,
Blue Shield v Gold-Street Wesleyans,176,18950817,match information,Tony Webb minor counties collection,
St Sepulchre's Bible Class v St Sepulchre's Institute,176,18950817,match information,Tony Webb minor counties collection,
Bedfordshire v Oxfordshire,176,18950817,match information,Tony Webb minor counties collection,
MCC And Ground v Buckinghamshire,176,18950817,match information,Tony Webb minor counties collection,
St James' Excelsior v St James' Hall,176,18950815,match information,Tony Webb minor counties collection,
St Paul's v Princess-Street YLCB,176,18950817,match information,Tony Webb minor counties collection,
St Paul's v Wellingborough All Saints' Juniors,176,18950807,match information,Tony Webb minor counties collection,
Wellingborough All Saints v Kettering Working Men's Club,176,18950817,match information,Tony Webb minor counties collection,
Gainsborough v W M Orr's XI,176,18950810,match information,Tony Webb minor counties collection,
Enterprise v Excelsior,177,18950831,match information,Tony Webb minor counties collection,
St Andrew's v Star,177,18950831,match information,Tony Webb minor counties collection,
Princess-Street v Moss Rose,177,18950831,match information,Tony Webb minor counties collection,
Dodridge v Excelsior Albions,177,18950831,match information,Tony Webb minor counties collection,
St Giles' v Wesleyan Star,177,18950831,match information,Tony Webb minor counties collection,
Blue Shield v YMCA,177,18950831,match information,Tony Webb minor counties collection,
St Lawrence's v Manfield's OC,177,18950831,match information,Tony Webb minor counties collection,
Wootton v St Mary's,177,18950831,match information,Tony Webb minor counties collection,
Kettering Wanderers v Kettering Wesleyans,177,18950831,match information,Tony Webb minor counties collection,
Kettering Church Institute Second XI v Kettering Working Men's Club Second XI,177,18950831,match information,Tony Webb minor counties collection,
Kettering Fuller v Brigstock,177,18950831,match information,Tony Webb minor counties collection,
Kettering Church Institute v Kettering Working Men's Club,177,18950831,match information,Tony Webb minor counties collection,
Princess-Street Excelsior Reserves v Queen's-Road,177,18950831,match information,Tony Webb minor counties collection,
Empire Star v Lifeboat,177,18950831,match information,Tony Webb minor counties collection,
Victoria-Road v Cogenhoe,177,18950824,match information,Tony Webb minor counties collection,
Henley v Grafton Arms,177,18950831,match information,Tony Webb minor counties collection,
Queen's Arms Raglan-Street v Lord Raglan,177,18950831,match information,Tony Webb minor counties collection,
Hardingstone v Borough Employees,177,18950831,match information,Tony Webb minor counties collection,
St Sepulchre's Bible Class v Princess-Street XLCR,177,18950831,match information,Tony Webb minor counties collection,
Alcombe Rovers v Uppingham Rovers,177,18950831,match information,Tony Webb minor counties collection,
St Sepulchre's Choir v Kingsley Park Wesleyans,177,18950831,match information,Tony Webb minor counties collection,
Wellingborough Congregational v Northampton College-Street,177,18950831,match information,Tony Webb minor counties collection,
St Paul's v Catholic Alma,177,18950831,match information,Tony Webb minor counties collection,
Teachers v Wollaston,177,18950824,match information,Tony Webb minor counties collection,
Post Office v YMCA,177,18950822,match information,Tony Webb minor counties collection,
Britannia Rovers v Lily Of The Valley,177,18950831,match information,Tony Webb minor counties collection,
Northumberland County,178,18950826,organisation information,Tony Webb minor counties collection,
Forest Amateurs v Beeston,179,,match information,Tony Webb minor counties collection,
Grantham v Newark,179,18950518,match information,Tony Webb minor counties collection,
Manlove Alliott And Co Reserve v Basford United,179,,match information,Tony Webb minor counties collection,
Old Basford Primitives v Old Basford Baptist,179,,match information,Tony Webb minor counties collection,
Forest Wanderers v Kimberley,179,,match information,Tony Webb minor counties collection,
Forest Amateurs v Loughborough,179,18950518,match information,Tony Webb minor counties collection,
Derby Midland v Barnsley,179,18950518,match information,Tony Webb minor counties collection,
Wallingford Brewery v Working Men's Club,180,18950622,match information,Tony Webb minor counties collection,
Berks Asylum v Wallingford Athletic Club,180,18950622,match information,Tony Webb minor counties collection,
Watlington v Aston Rowant,180,18950622,match information,Tony Webb minor counties collection,
Early Closers v Cholsey,180,18950626,match information,Tony Webb minor counties collection,
Oddington v Wendlebury,180,18950624,match information,Tony Webb minor counties collection,
Cherwell Valley v Holywell,180,18950622,match information,Tony Webb minor counties collection,
Victoria v Central Conservative,180,18950622,match information,Tony Webb minor counties collection,
Witney Holy Trinity v Aston,180,18950622,match information,Tony Webb minor counties collection,
Lord Williams' Grammar School v Trame Printers,180,18950622,match information,Tony Webb minor counties collection,
Oxford,181,18950629,newspaper cuttings,Tony Webb minor counties collection,
Witney v Exeter College,181,18950626,match information,Tony Webb minor counties collection,
Witney v Faringdon,181,18950622,match information,Tony Webb minor counties collection,
Burford v Northillage,181,18950620,match information,Tony Webb minor counties collection,
Blenheim Park v Headington United,181,18950622,match information,Tony Webb minor counties collection,
Local Fixtures,181,18950629,fixture information,Tony Webb minor counties collection,
Oxford v Sussex,182,18950627,match information,Tony Webb minor counties collection,
Oxfordshire v Worcestershire,182,18950624,match information,Tony Webb minor counties collection,
Jesus College v Mr C H Hull XI,182,18950000,match information,Tony Webb minor counties collection,
Cowley Barracks v Mr C H Hull XI,182,18950000,match information,Tony Webb minor counties collection,
Mr Bosworth-Smith XI v Thame,182,18950000,match information,Tony Webb minor counties collection,
Watlington v Aston Rowant,182,18950622,match information,Tony Webb minor counties collection,
Victoria v Central Conservative Club,182,18950622,match information,Tony Webb minor counties collection,
City v New College,182,18950627,match information,Tony Webb minor counties collection,
St Kenelm v St Peter-Le-Bailey,182,18950622,match information,Tony Webb minor counties collection,
Oxford Temperance v Summertown,182,18950622,match information,Tony Webb minor counties collection,
YMCA Juniors v St Thomas Second XI,182,18950622,match information,Tony Webb minor counties collection,
Oxford City Cricket Club Colts match,182,18950708,fixture information,Tony Webb minor counties collection,
Local fixtures,182,18950629,fixture information,Tony Webb minor counties collection,
Oxford,182,18950629,newspaper cuttings,Tony Webb minor counties collection,
Cherwell Valley v Holywell A C,183,18950629,match information,Tony Webb minor counties collection,
Victoria v Central Conservative,183,18950622,match information,Tony Webb minor counties collection,
Witney Holy Trinity v Aston,183,18950629,match information,Tony Webb minor counties collection,
Witney v Exeter College,183,18950626,match information,Tony Webb minor counties collection,
Abingdon Second v Abingdon Clothing Factory,183,18950629,match information,Tony Webb minor counties collection,
Witney v Faringdon,183,18950629,match information,Tony Webb minor counties collection,
Lord Williams' Grammar School v Thame Printers,183,18950622,match information,Tony Webb minor counties collection,
Abingdon School v Reading School,183,18950622,match information,Tony Webb minor counties collection,
Burford v Northleach,183,18950620,match information,Tony Webb minor counties collection,
Blenheim Park v Headington United,183,18950622,match information,Tony Webb minor counties collection,
Oddington v Wendlebury,183,18950624,match information,Tony Webb minor counties collection,
Thame v Chesham,184,18950720,match information,Tony Webb minor counties collection,
College Servants v Witney,184,18950720,match information,Tony Webb minor counties collection,
St Paul's v Summertown,184,18950720,match information,Tony Webb minor counties collection,
Goring v Moulsford Asylum,184,18950720,match information,Tony Webb minor counties collection,
Thame Second XI v Oxford High School,184,18950710,match information,Tony Webb minor counties collection,
Athletic Club v Ipsden,184,18950720,match information,Tony Webb minor counties collection,
Athletic Club v Dorchester,184,18950724,match information,Tony Webb minor counties collection,
Thame Park-Street Wanderers v Long Crendon,184,18950713,match information,Tony Webb minor counties collection,
Maidenhead v Oxford,184,18950723,match information,Tony Webb minor counties collection,
Thame v Chesham,185,18950719,match information,Tony Webb minor counties collection,
Thame players,185,18950720,player information,Tony Webb minor counties collection,
Clarendon Press v St Barnabas,185,18950719,match information,Tony Webb minor counties collection,
Star v Corporation,185,18950713,match information,Tony Webb minor counties collection,
City v DAC,185,18950713,match information,Tony Webb minor counties collection,
St Paul's v Summertown,185,18950713,match information,Tony Webb minor counties collection,
Littlemore Asylum v Cowley,185,18950713,match information,Tony Webb minor counties collection,
