matchup,page,date,content_type,collection,record_id
Bushey v Harrow Town,136,18950817,match information,Tony Webb minor counties collection,
Rickmansworth Stars v West Hyde,136,18950817,match information,Tony Webb minor counties collection,
Hillfield v Bushey Police,136,18950817,match information,Tony Webb minor counties collection,
Willesden Presbyterian v Watford Carriage Department,136,18950817,match information,Tony Webb minor counties collection,
West Herts v Uxbridge,137,18950824,match information,Tony Webb minor counties collection,
Urban Council v Benskin And Co,137,18950824,match information,Tony Webb minor counties collection,
Our Park Estate v C Division Herts Constabulary,137,18950822,match information,Tony Webb minor counties collection,
W H Nicholls' XI v F G Galloway's XI,139,18950913,match information,Tony Webb minor counties collection,
Hertford Caxtonians v G E R Clerks,139,18950907,match information,Tony Webb minor counties collection,
Hertingfordbury v Fanshaws,139,18950907,match information,Tony Webb minor counties collection,
Waters Place v Poles,139,18950907,match information,Tony Webb minor counties collection,
Hunndon Bury v Bonningtons,139,18950907,match information,Tony Webb minor counties collection,
Bakers Of Ware v Butchers,139,18950910,match information,Tony Webb minor counties collection,
Walkern v Little Munden,139,18950913,match information,Tony Webb minor counties collection,
Ware Town Club v Ware Parish Church Choir,139,18950907,match information,Tony Webb minor counties collection,
Hythe v 60th Rifles,142,18950821,match information,Tony Webb minor counties collection,
Rowles's XI v Astill's XI,143,18950613,match information,Tony Webb minor counties collection,
East End Tradesmen v East End,143,18950613,match information,Tony Webb minor counties collection,
Market Bosworth Grammar School v Nuneaton Grammar School,143,18950608,match information,Tony Webb minor counties collection,
Thurmaston Methodists v Belgrave PM,143,18950608,match information,Tony Webb minor counties collection,
Roberts And Roberts v County Asylum,145,18950617,match information,Tony Webb minor counties collection,
Lansdowne United v Granby,145,18950617,match information,Tony Webb minor counties collection,
Sparkenhoe v St Matthew's,145,18950617,match information,Tony Webb minor counties collection,
Aylestone Park v J Hearth And Co,145,18950617,match information,Tony Webb minor counties collection,
Belgrave v South End,145,18950617,match information,Tony Webb minor counties collection,
Wycliffe v Thurmaston,145,18950617,match information,Tony Webb minor counties collection,
Dover-Street Working Men's v Whet Stone Albion,145,18950617,match information,Tony Webb minor counties collection,
Claybrooks Second XI v Stokey Spanton Second XI,145,18950615,match information,Tony Webb minor counties collection,
Kibworth v Market Harborough,145,18950615,match information,Tony Webb minor counties collection,
Swinderby And Collingham v Lincoln V Lindum,146,18950601,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v St Andrew's Institute,146,18950601,match information,Tony Webb minor counties collection,
Lincoln Stamp End v Newark Town,146,18950601,match information,Tony Webb minor counties collection,
Hartsholme v Bishop's Hostel,146,18950603,match information,Tony Webb minor counties collection,
Lincoln St Hugh's v Market Rasen,146,18950527,match information,Tony Webb minor counties collection,
Skegness And District v Notts Foresters,146,18950527,match information,Tony Webb minor counties collection,
Skegness And District v Cooper Coban,146,18950604,match information,Tony Webb minor counties collection,
Lincoln Lindum A v Lincoln Hostel,147,18950622,match information,Tony Webb minor counties collection,
Woodhall Spa v Lincoln Stamp End,147,18950622,match information,Tony Webb minor counties collection,
Lincoln St Andrew's v South Park,148,18950622,match information,Tony Webb minor counties collection,
Hykeham v Lincoln Imps,148,18950622,match information,Tony Webb minor counties collection,
Lincoln Globe Works v Welton,148,18950622,match information,Tony Webb minor counties collection,
Lincoln Shear Woodworks v County Asylum,148,18950629,match information,Tony Webb minor counties collection,
Harby v Scrivton,148,18950622,match information,Tony Webb minor counties collection,
Grantham v Sleaford,148,18950622,match information,Tony Webb minor counties collection,
Frodingham v Brigg,148,18950622,match information,Tony Webb minor counties collection,
Gunton v W E Hansell's XII,149,18950819,match information,Tony Webb minor counties collection,
Cathedral Choir v St Peter Perambulators,149,18950820,match information,Tony Webb minor counties collection,
St Paul's v Bryers Road,149,18950817,match information,Tony Webb minor counties collection,
Thorpe Village v Norwich Union,149,18950815,match information,Tony Webb minor counties collection,
Acls v Carrow Second,149,18950800,match information,Tony Webb minor counties collection,
Catsfield v Smallburgh,149,18950817,match information,Tony Webb minor counties collection,
Coltishall v Thorpe Hamlet,149,18950817,match information,Tony Webb minor counties collection,
Hempton v Raynham,149,18950800,match information,Tony Webb minor counties collection,
Hetherset v Guilds,149,18950817,match information,Tony Webb minor counties collection,
P Leeder's XI v Brooke,149,18950817,match information,Tony Webb minor counties collection,
Westwick v YMCA,149,18950815,match information,Tony Webb minor counties collection,
Grantham Town v Grantham Thursday,150,18950912,match information,Tony Webb minor counties collection,
Frodingham v Kirton Lindsey,150,18950907,match information,Tony Webb minor counties collection,
Retford v Gainsboro',150,18950907,match information,Tony Webb minor counties collection,
Post Office v London House Recreation Society,156,18950815,match information,Tony Webb minor counties collection,
Abertillery v Penarth,156,18950817,match information,Tony Webb minor counties collection,
Caixonian v Newport Northerns,156,18950817,match information,Tony Webb minor counties collection,
Newport Thirds v Caldicot,156,18950817,match information,Tony Webb minor counties collection,
Bassaleg v Newport Banks,157,18950815,match information,Tony Webb minor counties collection,
Caxtonians v Newport Northern,157,18950817,match information,Tony Webb minor counties collection,
Diss v King's Dragoon Guards,159,18950603,match information,Tony Webb minor counties collection,
Ceyms v Thorpe Asylum,160,18950628,match information,Tony Webb minor counties collection,
Gunton v Blofield And District,160,18950627,match information,Tony Webb minor counties collection,
Beccles College v Yarmouth RA,160,18950627,match information,Tony Webb minor counties collection,
Gunton v Oryms,161,18950725,match information,Tony Webb minor counties collection,
Beccles College v Benacre Park,161,18950725,match information,Tony Webb minor counties collection,
Carrow Second v Howlett & White's Second,163,18950727,match information,Tony Webb minor counties collection,
Rosary Road v Castle Rovers,163,18950730,match information,Tony Webb minor counties collection,
Silver Road v Hevingham,163,18950727,match information,Tony Webb minor counties collection,
Bayfield v Holt Bowl Players,163,18950725,match information,Tony Webb minor counties collection,
Field Dalling v Sheringham Park,163,18950727,match information,Tony Webb minor counties collection,
King's Lynn v Diss,163,18950727,match information,Tony Webb minor counties collection,
Oulton And Blockling Park v Catfield,163,18950730,match information,Tony Webb minor counties collection,
South Creake v Bircham,163,18950725,match information,Tony Webb minor counties collection,
Rev C L Kennaway's XI v Rev Partridge's XI,165,18950812,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,165,18950809,match information,Tony Webb minor counties collection,
Caley's Second v Carrow Second,165,18950810,match information,Tony Webb minor counties collection,
Nelson v Westwick,165,18950808,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Acle,165,18950810,match information,Tony Webb minor counties collection,
United v Knowlett,165,18950810,match information,Tony Webb minor counties collection,
Hethersett v Thorpe Hamlet,165,18950810,match information,Tony Webb minor counties collection,
Bylaugh Hall v Swanton Morley,165,18950810,match information,Tony Webb minor counties collection,
North Walsham v Gresshall,165,18950812,match information,Tony Webb minor counties collection,
North Walsham v Mundesley,165,18950810,match information,Tony Webb minor counties collection,
Bury United v Southdown Wanderers,168,18950812,match information,Tony Webb minor counties collection,
Fakenham v Southdown Wanderers,168,18950814,match information,Tony Webb minor counties collection,
Swaffham v Southdown Wanderers,168,18950815,match information,Tony Webb minor counties collection,
Holkham v Southdown Wanderers,168,18950816,match information,Tony Webb minor counties collection,
King's Lynn v Southdown Wanderers,168,18950817,match information,Tony Webb minor counties collection,
Carrow v Norfolk County Asylum,168,18950817,match information,Tony Webb minor counties collection,
Mount Pleasant v Surrey Road School,168,18950817,match information,Tony Webb minor counties collection,
Norfolk County Asylum v Royal Naval Asylum,168,18950815,match information,Tony Webb minor counties collection,
St Mark's Second XI v Caley's Second XI,168,18950817,match information,Tony Webb minor counties collection,
Holkham v Hunstanton Visitors,168,18950814,match information,Tony Webb minor counties collection,
H S Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,
Rev King's XI v New City,169,18950824,match information,Tony Webb minor counties collection,
St Paul's v Thorpe Village,169,18950824,match information,Tony Webb minor counties collection,
Ustrand v Norman & Beard's,169,18950824,match information,Tony Webb minor counties collection,
Catfield v Waxham Visitors,169,18950824,match information,Tony Webb minor counties collection,
Dr Knox's XI v F Jickling's XI,169,18950800,match information,Tony Webb minor counties collection,
Mulbarton v Hethersett,169,18950824,match information,Tony Webb minor counties collection,
Norse Reheam v Hall,169,18950824,match information,Tony Webb minor counties collection,
Gunton v S Hoare's XI,170,18950828,match information,Tony Webb minor counties collection,
Dr Thomson's XI v H Cozens-Hardy's XI,171,18950831,match information,Tony Webb minor counties collection,
Narrow Second XI v New City,172,18950831,match information,Tony Webb minor counties collection,
Silver Road v St Paul's,172,18950831,match information,Tony Webb minor counties collection,
St Philip's v St Philip's Institute,172,18950831,match information,Tony Webb minor counties collection,
Thorpe Village v Coltishall,172,18950829,match information,Tony Webb minor counties collection,
Bylaugh v Yaxham,172,18950831,match information,Tony Webb minor counties collection,
Catfield v Oulton And Blickling Park,172,18950829,match information,Tony Webb minor counties collection,
Cathedral Choir v Rosary Road,172,18950829,match information,Tony Webb minor counties collection,
Harleston v Norwich Union,172,18950829,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,172,18950828,match information,Tony Webb minor counties collection,
Westwick v Cameron-Wellington,172,18950829,match information,Tony Webb minor counties collection,
Temperance v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Colts v Clarence,173,18950727,match information,Tony Webb minor counties collection,
Star v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Excelsior v Enterprise,173,18950727,match information,Tony Webb minor counties collection,
Teachers v Doddridge,173,18950727,match information,Tony Webb minor counties collection,
Regent-Square v Victoria-Road,173,18950727,match information,Tony Webb minor counties collection,
Excelsior Albions v Pioneer,173,18950727,match information,Tony Webb minor counties collection,
Long Buckby v Northampton County Club And Ground,173,18950727,match information,Tony Webb minor counties collection,
Northampton Licensed Trades v Weedon Garrison,173,18950727,match information,Tony Webb minor counties collection,
Bedfordshire v MCC And Ground,174,18950807,match information,Tony Webb minor counties collection,
Northamptonshire Club And Ground v Excelsior,175,18950805,match information,Tony Webb minor counties collection,
Wellingborough Grammar School Past v Wellingborough Grammar School Present,175,18950802,match information,Tony Webb minor counties collection,
MCC And Ground v Buckinghamshire,176,18950810,match information,Tony Webb minor counties collection,
Enterprise v Excelsior,177,18950824,match information,Tony Webb minor counties collection,
St Andrew's v Star,177,18950824,match information,Tony Webb minor counties collection,
Princess-Street v Moss Rose,177,18950824,match information,Tony Webb minor counties collection,
Dodridge v Excelsior Albions,177,18950824,match information,Tony Webb minor counties collection,
St Giles v Wesleyan Star,177,18950824,match information,Tony Webb minor counties collection,
Blue Shield v YMCA,177,18950824,match information,Tony Webb minor counties collection,
St Lawrence's v Manfield's,177,18950824,match information,Tony Webb minor counties collection,
Kettering Church Institute Second v Kettering Working Men's Club Second,177,18950824,match information,Tony Webb minor counties collection,
Kettering Church Institute v Kettering Working Men's Club,177,18950824,match information,Tony Webb minor counties collection,
Empire Star v Lifeboat,177,18950824,match information,Tony Webb minor counties collection,
Victoria-Road v Cogenhoe,177,18950824,match information,Tony Webb minor counties collection,
Queen's Arms Raglan-Street v Lord Raglan,177,18950824,match information,Tony Webb minor counties collection,
St Sepulchre's Bible Class v Princess-Street XLCR,177,18950824,match information,Tony Webb minor counties collection,
St Sepulchre's Choir v Kingsley Park Wesleyans,177,18950824,match information,Tony Webb minor counties collection,
Wellingborough Congregational v Northampton College-Street,177,18950824,match information,Tony Webb minor counties collection,
St Paul's v Catholic Alma,177,18950824,match information,Tony Webb minor counties collection,
Teachers v Wollaston,177,18950824,match information,Tony Webb minor counties collection,
Post Office v YMCA,177,18950822,match information,Tony Webb minor counties collection,
Britannia Rovers v Lily Of The Valley,177,18950824,match information,Tony Webb minor counties collection,
Forest Amateurs v Beeston,179,18950000,match information,Tony Webb minor counties collection,
Grantham v Newark,179,18950518,match information,Tony Webb minor counties collection,
Manlove Alliott And Co Reserve v Basford United,179,18950000,match information,Tony Webb minor counties collection,
Old Basford Primitives v Old Basford Baptist,179,18950000,match information,Tony Webb minor counties collection,
Forest Wanderers v Kimberley,179,18950000,match information,Tony Webb minor counties collection,
Forest Amateurs v Loughborough,179,18950518,match information,Tony Webb minor counties collection,
Derby Midland v Barnsley,179,18950518,match information,Tony Webb minor counties collection,
Wallingford Brewery v Working Men's Club,180,18950622,match information,Tony Webb minor counties collection,
Berks Asylum v Wallingford Athletic Club,180,18950622,match information,Tony Webb minor counties collection,
Watlington v Aston Rowant,180,18950622,match information,Tony Webb minor counties collection,
Early Closers v Cholsey,180,18950626,match information,Tony Webb minor counties collection,
Oddington v Wendlebury,180,18950624,match information,Tony Webb minor counties collection,
Cherwell Valley v Holywell,180,18950622,match information,Tony Webb minor counties collection,
Victoria v Central Conservative,180,18950622,match information,Tony Webb minor counties collection,
Witney Holy Trinity v Aston,180,18950622,match information,Tony Webb minor counties collection,
Lord Williams' Grammar School v Trame Printers,180,18950622,match information,Tony Webb minor counties collection,
Witney v Exeter College,181,18950626,match information,Tony Webb minor counties collection,
Witney v Faringdon,181,18950622,match information,Tony Webb minor counties collection,
Burford v Northillage,181,18950620,match information,Tony Webb minor counties collection,
Cherwell Valley v Holywell,183,18950622,match information,Tony Webb minor counties collection,
Victoria v Central Conservative,183,18950622,match information,Tony Webb minor counties collection,
Witney Holy Trinity v Aston,183,18950622,match information,Tony Webb minor counties collection,
Witney v Exeter College,183,18950626,match information,Tony Webb minor counties collection,
Abingdon Second XI v Abingdon Clothing Factory,183,18950622,match information,Tony Webb minor counties collection,
Witney v Faringdon,183,18950622,match information,Tony Webb minor counties collection,
Lord Williams' Grammar School v Thame Printers,183,18950622,match information,Tony Webb minor counties collection,
Abingdon School v Reading School,183,18950622,match information,Tony Webb minor counties collection,
Burford v Northleach,183,18950620,match information,Tony Webb minor counties collection,
Oddington v Wendlebury,183,18950624,match information,Tony Webb minor counties collection,
Thame v Chesham,184,18950720,match information,Tony Webb minor counties collection,
College Servants v Witney,184,18950720,match information,Tony Webb minor counties collection,
St Paul's v Summertown,184,18950720,match information,Tony Webb minor counties collection,
Goring v Moulford Asylum,184,18950720,match information,Tony Webb minor counties collection,
Athletic Club v Ipsden,184,18950720,match information,Tony Webb minor counties collection,
Athletic Club v Dorchester,184,18950724,match information,Tony Webb minor counties collection,
Maidenhead v Oxford,184,18950723,match information,Tony Webb minor counties collection,
Thame v Chesham,185,18950713,match information,Tony Webb minor counties collection,
Clarendon Press v St Barnabas,185,18950717,match information,Tony Webb minor counties collection,
Star v Corporation,185,18950713,match information,Tony Webb minor counties collection,
City v DAC,185,18950713,match information,Tony Webb minor counties collection,
St Paul's v Summertown,185,18950713,match information,Tony Webb minor counties collection,
Littlemore Asylum v Cowley,185,18950713,match information,Tony Webb minor counties collection,
DAC v City Second,185,18950719,match information,Tony Webb minor counties collection,
Witney v Home Team,185,18950713,match information,Tony Webb minor counties collection,
Star v EOCC,186,18950815,match information,Tony Webb minor counties collection,
Burford Orbit And Corpus College Servants,186,18950814,match information,Tony Webb minor counties collection,
Maudeur Langham's XI v XI Wantage Gentlemen,186,18950816,match information,Tony Webb minor counties collection,
Star Reserves v Ippley,187,18950800,match information,Tony Webb minor counties collection,
Oxford Corporation v Cheltenham Corporation,187,18950800,match information,Tony Webb minor counties collection,
Star v Victoria,187,18950810,match information,Tony Webb minor counties collection,
Witney v Cowley,187,18950810,match information,Tony Webb minor counties collection,
Combe Unity v Old Woodstock,187,18950812,match information,Tony Webb minor counties collection,
Burford Second XI v Shipton And District,187,18950807,match information,Tony Webb minor counties collection,
Mrs Berridge's XI v Mrs J R Berridge's XI,187,18950810,match information,Tony Webb minor counties collection,
OCCC v Victoria,188,18950817,match information,Tony Webb minor counties collection,
Cowley v Thame,188,18950817,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,188,18950817,match information,Tony Webb minor counties collection,
St Paul's v EOCC,188,18950817,match information,Tony Webb minor counties collection,
Wheatley v Oxford Times,189,18950817,match information,Tony Webb minor counties collection,
Reading v Abingdon,189,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v United College Servants Second XI,189,18950809,match information,Tony Webb minor counties collection,
City v Victoria,190,18950822,match information,Tony Webb minor counties collection,
Cowley v Thame,190,18950800,match information,Tony Webb minor counties collection,
Oxfordshire v MCC,190,18950819,match information,Tony Webb minor counties collection,
Clarendon Press v Corporation,190,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v College Servants Second XI,190,18950800,match information,Tony Webb minor counties collection,
St Paul's v EOCC,190,18950817,match information,Tony Webb minor counties collection,
DAC v Headington Quarry,190,18950817,match information,Tony Webb minor counties collection,
Oxford Servants v Cambridge Servants,190,18950823,match information,Tony Webb minor counties collection,
Oxford Times v Wheatley,190,18950817,match information,Tony Webb minor counties collection,
OCCC Second XI v Balliol College Servants,191,18950816,match information,Tony Webb minor counties collection,
DAC v Headington Quarry,191,18950817,match information,Tony Webb minor counties collection,
OCCC v Victoria,192,18950817,match information,Tony Webb minor counties collection,
Cowley v Thame,192,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v United College Servants Second XI,192,18950809,match information,Tony Webb minor counties collection,
Wheatley v Oxford Times,192,18950817,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,192,18950817,match information,Tony Webb minor counties collection,
East Oxford Conservative v St Paul's,192,18950815,match information,Tony Webb minor counties collection,
G Holloway's XI v DAO,192,18950815,match information,Tony Webb minor counties collection,
St Paul's v EOCC,192,18950817,match information,Tony Webb minor counties collection,
Reading v Abingdon,192,18950817,match information,Tony Webb minor counties collection,
Eynsham Hall v Newland Cygnets,193,18950824,match information,Tony Webb minor counties collection,
OCCC v Lord Jersey's XI,194,18950821,match information,Tony Webb minor counties collection,
OCCC v Bicester,194,18950824,match information,Tony Webb minor counties collection,
St Barnabas v Abingdon,194,18950824,match information,Tony Webb minor counties collection,
Clarendon A v Ymcacc,194,18950824,match information,Tony Webb minor counties collection,
Oxford Times v Oxford Chronicle,194,18950824,match information,Tony Webb minor counties collection,
DAO v St Paul's,194,18950824,match information,Tony Webb minor counties collection,
Didcot GWR v Sutton Courtney,194,18950824,match information,Tony Webb minor counties collection,
Kingston Bagpuize v Buckland,194,18950823,match information,Tony Webb minor counties collection,
Abingdon v Witney,194,18950824,match information,Tony Webb minor counties collection,
Holy Trinity v St Peter-Le-Bailey,194,18950824,match information,Tony Webb minor counties collection,
Broadmoor Asylum v Moulsford Asylum,194,18950824,match information,Tony Webb minor counties collection,
Clarendon CC (b) v Star B,194,18950824,match information,Tony Webb minor counties collection,
Old Woodstock v Axtell's,194,18950824,match information,Tony Webb minor counties collection,
OCC v MCC,195,18950906,match information,Tony Webb minor counties collection,
Oxfordshire County Club v Cowley,196,18950902,match information,Tony Webb minor counties collection,
St Paul's v Star Second XI,197,18950831,match information,Tony Webb minor counties collection,
Cowley Second XI v St Paul's,198,18950913,match information,Tony Webb minor counties collection,
DAC v Cowley,198,18950909,match information,Tony Webb minor counties collection,
DAC v College Servants,198,18950900,match information,Tony Webb minor counties collection,
DAC v Star,198,18950911,match information,Tony Webb minor counties collection,
Star v Clarendon Press,198,18950907,match information,Tony Webb minor counties collection,
Clarendon Press B v Draconians B,198,18950907,match information,Tony Webb minor counties collection,
Star v Victoria,198,18950905,match information,Tony Webb minor counties collection,
Wem v Shavington,201,18950724,match information,Tony Webb minor counties collection,
Ellesmere Town v Overton,201,18950000,match information,Tony Webb minor counties collection,
Wrexham v St James's Wrexham,201,18950726,match information,Tony Webb minor counties collection,
Whitington v Trefonen,201,18950727,match information,Tony Webb minor counties collection,
St James's Wrexham v Hanmer,201,18950727,match information,Tony Webb minor counties collection,
Oakhurst v Gonowey,201,18950727,match information,Tony Webb minor counties collection,
Newtown Football Team v Newtown GC And RWW,201,18950726,match information,Tony Webb minor counties collection,
Montgomery Juniors v Chirkstone Juniors,201,18950727,match information,Tony Webb minor counties collection,
Montgomery v Pontesbury,201,18950724,match information,Tony Webb minor counties collection,
Wrexham v Gwersyllt,201,18950727,match information,Tony Webb minor counties collection,
Shropshire Club v Shrewsbury School,202,18950729,match information,Tony Webb minor counties collection,
Oswestry v Guildsfield,202,18950803,match information,Tony Webb minor counties collection,
Oswestry v Birkenhead Victoria,202,18950805,match information,Tony Webb minor counties collection,
Montgomery v Moyle Brace,203,18950805,match information,Tony Webb minor counties collection,
J Thomas's XI v Rev T J Rees's Team,203,18950807,match information,Tony Webb minor counties collection,
Oswestry A v St James's,203,18950810,match information,Tony Webb minor counties collection,
Wilkinson's XI v Chirbury,203,18950810,match information,Tony Webb minor counties collection,
Oakhurst v Llanymynech,203,18950810,match information,Tony Webb minor counties collection,
Wrexham v Llandudno,203,18950807,match information,Tony Webb minor counties collection,
Wrexham v Bangor,203,18950808,match information,Tony Webb minor counties collection,
Wrexham v Brynymavadd,203,18950809,match information,Tony Webb minor counties collection,
Oswestry And District v Old Carthusians,203,18950809,match information,Tony Webb minor counties collection,
Burslem v County Club,204,18950601,match information,Tony Webb minor counties collection,
Crewe v Leek,204,18950601,match information,Tony Webb minor counties collection,
Norton v Fenton,204,18950601,match information,Tony Webb minor counties collection,
Tunstall v Porthill,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Nantwich,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Burslem,204,18950527,match information,Tony Webb minor counties collection,
Nantwich Second Team v Silverdale Second Team,204,18950601,match information,Tony Webb minor counties collection,
Wesleyan v Smallthorne,204,18950601,match information,Tony Webb minor counties collection,
Porthill v Tunstall,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant v Tabernacle Mission,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant Second XI v YMCA,205,18950600,match information,Tony Webb minor counties collection,
Mount Pleasant v Hanley Tabernacle,205,18950527,match information,Tony Webb minor counties collection,
Leek v Crewe,205,18950601,match information,Tony Webb minor counties collection,
Notts XI v Leek,205,18950604,match information,Tony Webb minor counties collection,
Leek Highfield v Rocester,205,18950601,match information,Tony Webb minor counties collection,
Leek Highfield Second v Oatmanor Second,206,18950601,match information,Tony Webb minor counties collection,
Hanley YMCA v Stoke Post Office,206,18950530,match information,Tony Webb minor counties collection,
Hanley YMCA v Mount Pleasant,206,18950601,match information,Tony Webb minor counties collection,
Alexandra A v Athletics,206,18950600,match information,Tony Webb minor counties collection,
High Town Wesleyans v Primitives,206,18950600,match information,Tony Webb minor counties collection,
Hightown A v Betley A,206,18950600,match information,Tony Webb minor counties collection,
Congregational v Salt Union,206,18950600,match information,Tony Webb minor counties collection,
Bignall End League v Wesleyan Adult Class,206,18950601,match information,Tony Webb minor counties collection,
Bignall End v Church Club,206,18950527,match information,Tony Webb minor counties collection,
Bignall End v Congleton Forge Mills,206,18950605,match information,Tony Webb minor counties collection,
Clough Hall v Great Chell,207,18950601,match information,Tony Webb minor counties collection,
Nantwich Second v Silverdale Second,207,18950601,match information,Tony Webb minor counties collection,
Fenton Second v Basford,207,18950601,match information,Tony Webb minor counties collection,
Hanford v Littleport,207,18950601,match information,Tony Webb minor counties collection,
Stafford v Wolverhampton School,208,18950612,match information,Tony Webb minor counties collection,
Stafford Grammar School v Coton Hill,208,18950608,match information,Tony Webb minor counties collection,
Stafford Christ Church v Railway United,208,18950608,match information,Tony Webb minor counties collection,
Leighton Ironworks Uttoxeter v Chartley,208,18950600,match information,Tony Webb minor counties collection,
Macclesfield v Bollington,209,18950608,match information,Tony Webb minor counties collection,
Basford v High School,209,18950608,match information,Tony Webb minor counties collection,
Dresden v Church,209,18950608,match information,Tony Webb minor counties collection,
Audley v Chell,209,18950608,match information,Tony Webb minor counties collection,
Keele v Hanford,209,18950608,match information,Tony Webb minor counties collection,
Nantwich Second v Tunstall Second,209,18950608,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second,209,18950608,match information,Tony Webb minor counties collection,
Bucknall Church v Silverdale Primitives,209,18950608,match information,Tony Webb minor counties collection,
Lawton Park v Middleport,209,18950608,match information,Tony Webb minor counties collection,
Fenton Second v Knypersley,209,18950608,match information,Tony Webb minor counties collection,
Porthill v Fenton,210,18950608,match information,Tony Webb minor counties collection,
Nantwich v Tunstall,211,18950615,match information,Tony Webb minor counties collection,
Reaseheath v Audley,211,18950612,match information,Tony Webb minor counties collection,
Reaseheath v Audlem,211,18950608,match information,Tony Webb minor counties collection,
Nantwich A v Chelford,211,18950612,match information,Tony Webb minor counties collection,
Leek v Stoke Club,211,18950608,match information,Tony Webb minor counties collection,
Leek Second v Crewe Athletic,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield v Constitutional,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield Second v Oak Grove,211,18950608,match information,Tony Webb minor counties collection,
Church Club v Bucknall Church,211,18950615,match information,Tony Webb minor counties collection,
Burslem v Norton,211,18950608,match information,Tony Webb minor counties collection,
Milton v Leek Church,212,18950615,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second XI,212,18950608,match information,Tony Webb minor counties collection,
Audley Football Team v Bignall End League Team,212,18950610,match information,Tony Webb minor counties collection,
County Club And Ground v Leek,212,18950608,match information,Tony Webb minor counties collection,
Burslem v Norton,212,18950608,match information,Tony Webb minor counties collection,
Porthill v Fenton,212,18950608,match information,Tony Webb minor counties collection,
Tunstall v Nantwich,212,18950608,match information,Tony Webb minor counties collection,
Crewe v Silverdale,212,18950608,match information,Tony Webb minor counties collection,
High Lane v St Paul's,214,18950727,match information,Tony Webb minor counties collection,
Fenton Second v Crewe Second,214,18950727,match information,Tony Webb minor counties collection,
Forge Mills v Alsager,215,18950727,match information,Tony Webb minor counties collection,
Brock Mills v Knypersley,215,18950800,match information,Tony Webb minor counties collection,
Norton v Silverdale,216,18950824,match information,Tony Webb minor counties collection,
Leek v Fenton,216,18950824,match information,Tony Webb minor counties collection,
Porthill v Nantwich,216,18950824,match information,Tony Webb minor counties collection,
Fenton II v Hanley YMCA,216,18950824,match information,Tony Webb minor counties collection,
Tunstall v Crewe,216,18950824,match information,Tony Webb minor counties collection,
Basford v Keele,217,18950824,match information,Tony Webb minor counties collection,
Bollington v Fairfield,217,18950824,match information,Tony Webb minor counties collection,
Nantwich II v Bignall End,217,18950824,match information,Tony Webb minor counties collection,
Trentham v Barlaston,217,18950824,match information,Tony Webb minor counties collection,
Crewe Permanent Way v Whitchurch,217,18950824,match information,Tony Webb minor counties collection,
Hanley Tabernacle v Silverdale Wesleyan,217,18950824,match information,Tony Webb minor counties collection,
Newcastle v Whitmore,217,18950824,match information,Tony Webb minor counties collection,
Audley v Leek Church,217,18950824,match information,Tony Webb minor counties collection,
Bucknall Church v Tunstall II,217,18950824,match information,Tony Webb minor counties collection,
Uttoxeter v Stafford,218,18950824,match information,Tony Webb minor counties collection,
Stafford v A L Checkland's Team,218,18950827,match information,Tony Webb minor counties collection,
Stafford v Wilshaw's XI,218,18950828,match information,Tony Webb minor counties collection,
Coton Hill v Stafford Post Office,218,18950800,match information,Tony Webb minor counties collection,
Stanton Rovers v Dorman's XI,218,18950824,match information,Tony Webb minor counties collection,
Charlley v Leighton Ironworks,218,18950824,match information,Tony Webb minor counties collection,
Abbots Bromley v New Lodge,218,18950824,match information,Tony Webb minor counties collection,
Corsham v Trowbridge,220,18950608,match information,Tony Webb minor counties collection,
Corsham Second XI v Avon Vale,220,18950608,match information,Tony Webb minor counties collection,
Round v Rowde,220,18950608,match information,Tony Webb minor counties collection,
Leighton v Newton Blows,221,18950612,match information,Tony Webb minor counties collection,
Chippenham v Swindon GWR,222,18950629,match information,Tony Webb minor counties collection,
Corsham v Trowbridge,222,18950629,match information,Tony Webb minor counties collection,
Wiltshire Wanderers v Eton Ramblers,222,18950705,match information,Tony Webb minor counties collection,
Leighton v Oxford University Authentics,222,18950702,match information,Tony Webb minor counties collection,
Warminster v Frome,222,18950701,match information,Tony Webb minor counties collection,
Trowbridge St James v Corsham Clun,222,18950629,match information,Tony Webb minor counties collection,
Melksham v Bradford,222,18950629,match information,Tony Webb minor counties collection,
